session_id	task	participant_id	source_file	window_index	window_start_lsl	window_end_lsl	sample_rate_hz	duration_s	pupil_left_mean	pupil_right_mean	pupil_mean	pupil_std	pupil_slope_per_s	pupil_missing_frac	gaze_valid_frac
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	20	762656.253631	762686.253631	49.91016155966782	29.994455000036396	3.406283369022127	3.6292544045102186	3.506185973482205	0.3404358938601788	0.004545298847478075	0.043391188251001335	0.9566088117489987
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	21	762671.253631	762701.253631	49.91016155966782	29.97441800008528	3.5065293221629856	3.6911645379413973	3.5720535976505143	0.4489201700528749	-0.0019967222297595393	0.09018036072144289	0.9098196392785571
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	22	762686.253631	762716.253631	49.91016155966782	29.97441800008528	3.3598517138599107	3.6007170513775124	3.460291001451379	0.3718220706947693	-0.0021781742152397554	0.07949231796927188	0.9205076820307281
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	23	762701.253631	762731.253631	49.91016155966782	29.974417999968864	3.2986449826989617	3.582814215341309	3.4329219613259667	0.16717565938941528	-0.00014260457548175384	0.032732130928523714	0.9672678690714763
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	24	762716.253631	762746.253631	49.91016155966782	29.974417999968864	3.218394945848375	3.4942027318475914	3.349558968926554	0.23096274543379378	-0.002715859902074811	0.05410821643286573	0.9458917835671342
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	25	762731.253631	762761.253631	49.91016155966782	29.99445400002878	3.1504837997054493	3.4006292541636496	3.2689132290184926	0.28157544096970394	0.00010656217028336651	0.06141522029372497	0.9385847797062751
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	26	762746.253631	762776.253631	49.91016155966782	29.974417999968864	3.2448838461538463	3.4822141230068335	3.3579379643387814	0.2837986908561523	0.0022944920474986157	0.1008684034736139	0.8991315965263861
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	27	762761.253631	762791.253631	49.91016155966782	29.974417999968864	3.37626013771997	3.6752691154422785	3.5196956521739136	0.2780015060481356	0.001082049344758565	0.09352037408149633	0.9064796259185037
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	28	762776.253631	762806.253631	49.91016155966782	29.994453999912366	3.3738649222065065	3.71990238764045	3.541176613462873	0.23316794884313	-0.0012480829441746132	0.038050734312416554	0.9619492656875834
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	29	762791.253631	762821.253631	49.91016155966782	29.974417999968864	3.397764705882353	3.7488077738515897	3.566615117891817	0.18810165492887967	0.0012874946534029875	0.03674014696058784	0.9632598530394122
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	30	762806.253631	762836.253631	49.91016155966782	29.974417999968864	3.3471286425017768	3.6471970752089136	3.4948180880330124	0.27066659477231925	-0.005262332338326047	0.028724114896459586	0.9712758851035405
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	31	762821.253631	762851.253631	49.91016155966782	29.994453999912366	3.1332992011619463	3.3945	3.2666728778467906	0.2938608956281265	-0.0020793121036487925	0.03271028037383177	0.9672897196261683
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	32	762836.253631	762866.253631	49.91016155966782	29.974417999968864	3.111913701741105	3.3746269430051807	3.2405894660894665	0.3130982445732291	0.002961367282748201	0.07414829659318638	0.9258517034068137
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	33	762851.253631	762881.253631	49.91016155966782	29.974417999968864	3.231995475113122	3.490916853932584	3.352528122717311	0.312335409590722	0.0020867032684528603	0.08550434201736808	0.9144956579826319
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	34	762866.253631	762896.253631	49.91016155966782	29.97441800008528	3.319363176895307	3.6252030021443886	3.4648727208976156	0.287565638154901	0.0018710790361967304	0.047428189712758854	0.9525718102872411
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	35	762881.253631	762911.253631	49.91016155966782	29.97441800008528	3.3753950256035115	3.6482192170818504	3.5023857243319267	0.3039473305244087	-0.00031784907401338373	0.050100200400801605	0.9498997995991983
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	36	762896.253631	762926.253631	49.91016155966782	29.99445400002878	3.402205689277899	3.6455672178289005	3.515990070921986	0.2751743223900658	0.0029289139787153228	0.05874499332443257	0.9412550066755674
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	37	762911.253631	762941.253631	49.91016155966782	29.974417999968864	3.3688937920718027	3.634995639534883	3.5020064516129032	0.2498148374395958	-0.0007035331778928635	0.06813627254509018	0.9318637274549099
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	38	762926.253631	762956.253631	49.91016155966782	29.97441800008528	3.282841093865484	3.5319083094555874	3.406974413646055	0.2627455802256981	-0.0004020218131433347	0.06012024048096192	0.9398797595190381
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	39	762941.253631	762971.253631	49.91016155966782	29.994455000036396	3.2644255765199164	3.5127936288088644	3.3823183069511353	0.23899690802630824	-0.00034381887845270356	0.030040053404539385	0.9699599465954606
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	40	762956.253631	762986.253631	49.91016155966782	29.974417999968864	3.3060332390381895	3.567654140570634	3.42803453038674	0.2690526206690205	0.0010193154350762632	0.032732130928523714	0.9672678690714763
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	41	762971.253631	763001.253631	49.91016155966782	29.974417999968864	3.2740859598853866	3.566068551236749	3.412999298737728	0.24399382435810527	-0.001054647880178033	0.047428189712758854	0.9525718102872411
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	42	762986.253631	763016.253631	49.91016155966782	29.99445400002878	3.299399290780142	3.6001335247666906	3.446470815752461	0.21821118356332084	0.0014707151867242093	0.050734312416555405	0.9492656875834445
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	43	763001.253631	763031.253631	49.91016155966782	29.974417999968864	3.3859229661627066	3.713917937545389	3.545757264351524	0.2321677023967227	-0.00117298823842516	0.05744822979291917	0.9425517702070808
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	44	763016.253631	763046.253631	49.91016155966782	29.97441699996125	3.1877439024390246	3.5059461374911405	3.344979269149683	0.2979891782317717	-0.006301794145052843	0.049432197728790914	0.9505678022712091
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	45	763031.253631	763061.253631	49.91016155966782	29.99445499991998	2.978635977337111	3.2790645161290324	3.1280198054204305	0.1870564063485738	-0.001678577158006592	0.03938584779706275	0.9606141522029372
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	46	763046.253631	763076.253631	49.91016155966782	29.974417999968864	3.0038146582100067	3.331273617914626	3.1651979889043	0.23133860633190767	0.0016456590307718723	0.03674014696058784	0.9632598530394122
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	47	763061.253631	763091.253631	49.91016155966782	29.974417999968864	3.0095214335910048	3.3343566481994458	3.1709993089149964	0.30724088649688164	-0.0021751012111527533	0.033400133600534405	0.9665998663994656
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	48	763076.253631	763106.253631	49.91016155966782	29.97441800008528	2.841796610169492	3.129574305555556	2.987039528432732	0.2949117962672674	-0.005603290017308402	0.03674014696058784	0.9632598530394122
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	49	763091.253631	763121.253631	49.91016155966782	29.974417999968864	2.7071086956521735	2.958652875175316	2.8315250173731754	0.09850193783743932	-0.0005868519605196797	0.038744154976619906	0.9612558450233801
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	50	763106.253631	763136.253631	49.91016155966782	29.99445400002878	2.704637894736842	2.950366197183099	2.825493370551291	0.08567765946142973	0.00019301714415012947	0.043391188251001335	0.9566088117489987
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	51	763121.253631	763151.253631	49.91016155966782	29.97441800008528	2.7751208100558657	3.021664819944598	2.8983350622406636	0.1198603380228154	0.0016249920737383783	0.03406813627254509	0.9659318637274549
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	52	763136.253631	763166.253631	49.91016155966782	29.97441800008528	2.8534834482758615	3.111014305177112	2.982769911504424	0.13951025940029052	0.0009741914769437327	0.018704074816299265	0.9812959251837008
ses-20260317_grp-09_run01	T3	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P3_tobii.tsv.gz	53	763151.253631	763181.253631	49.91016155966782	29.99445400002878	2.9958661633493477	3.280238907849829	3.136734693877551	0.18320249666074265	0.0040224768902503835	0.018691588785046728	0.9813084112149533
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	0	762356.250091	762386.250091	49.91016155966782	29.994433999992907	3.3595955934612647	3.393968210089841	3.371565337001375	0.16485961952289307	0.00035704089562466236	0.029372496662216287	0.9706275033377837
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	1	762371.250091	762401.250091	49.91016155966782	29.97439799993299	3.3477218106995883	3.3766088303640585	3.3548807870370365	0.18965329057580949	-0.0009350471802070409	0.1342685370741483	0.8657314629258517
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	2	762386.250091	762416.250091	49.91016155966782	29.97439799993299	3.1942969255663427	3.2008249807247497	3.1965254237288137	0.18577538059355922	-0.003210671107780003	0.13293253173012692	0.8670674682698731
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	3	762401.250091	762431.250091	49.91016155966782	29.994433999992907	3.0899150280898873	3.0506506944444443	3.0687158223455935	0.10855158921929091	-0.0006217610502308154	0.038050734312416554	0.9619492656875834
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	4	762416.250091	762446.250091	49.91016155966782	29.974396999925375	3.039117445054945	2.998437542662116	3.017736016371078	0.09606084410242073	-0.00021302434040937937	0.020708082832331328	0.9792919171676687
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	5	762431.250091	762461.250091	49.91016155966782	29.974398000049405	2.982555934515689	2.948549898167006	2.9643808553971485	0.09774442039147872	-0.0006438498261696632	0.01603206412825651	0.9839679358717435
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	6	762446.250091	762476.250091	49.91016155966782	29.994433999992907	2.9964504132231404	3.0030223285486444	3.000698570293884	0.19474767458762823	0.003121026204615411	0.1595460614152203	0.8404539385847797
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	7	762461.250091	762491.250091	49.91016155966782	29.974398000049405	3.049922320550639	3.0993974475843205	3.075938176895307	0.24421255059730132	0.00022859371412704382	0.25985303941215765	0.7401469605878424
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	8	762476.250091	762506.250091	49.91016155966782	29.974398000049405	3.1512502187226596	3.2494072547403134	3.1989357945425363	0.3050922496383294	0.003657559354799838	0.1676686706746827	0.8323313293253173
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	9	762491.250091	762521.250091	49.91016155966782	29.994434000109322	3.113131661442006	3.201590769230769	3.156961538461539	0.27216339155402364	-0.0036000221964048507	0.10614152202937249	0.8938584779706275
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	10	762506.250091	762536.250091	49.91016155966782	29.974398000049405	2.992665239114918	2.991919228020014	2.9909790928419557	0.08042124933502239	0.00015204218550985045	0.05744822979291917	0.9425517702070808
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	11	762521.250091	762551.250091	49.91016155966782	29.974398000049405	3.0281155209071584	3.0189585382993678	3.024641160027953	0.14452668474557223	0.0019032634215485592	0.04408817635270541	0.9559118236472945
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	12	762536.250091	762566.250091	49.91016155966782	29.974398000049405	3.10443091537133	3.1352938706968936	3.119631753948462	0.19167288840311766	0.002519606507119843	0.1963927855711423	0.8036072144288577
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	13	762551.250091	762581.250091	49.91016155966782	29.97439700004179	3.29094640943194	3.38479397473275	3.338637320574163	0.2656877336515865	0.0034673248969781002	0.301937207748831	0.698062792251169
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	14	762566.250091	762596.250091	49.91016155966782	29.99443500000052	3.4638299145299145	3.551613185067514	3.503185680566483	0.20930025823085974	8.759098445933925e-05	0.15153538050734314	0.8484646194926568
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	15	762581.250091	762611.250091	49.91016155966782	29.97439700004179	3.5109552760307476	3.6155133105802046	3.5569965870307167	0.19119710177972357	0.0008786224284779225	0.02137608550434202	0.978623914495658
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	16	762596.250091	762626.250091	49.91016155966782	29.97439799993299	3.5211168555240793	3.623930795847751	3.5639986244841815	0.23434500380776693	-0.0014754312651339742	0.028724114896459586	0.9712758851035405
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	17	762611.250091	762641.250091	49.91016155966782	29.994433999992907	3.4697309064953603	3.5669616991643456	3.509531141868512	0.24404406062933373	-0.0019645474893089563	0.035380507343124167	0.9646194926568759
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	18	762626.250091	762656.250091	49.91016155966782	29.97439799993299	3.36633761598858	3.48938900487126	3.4195558639833448	0.2204540135040754	-0.002544647689669037	0.03740814963259853	0.9625918503674015
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	19	762641.250091	762671.250091	49.91016155966782	29.97439799993299	3.3428844476744186	3.4820748587570622	3.4068180224403926	0.23128273927955773	0.0018088197264768328	0.047428189712758854	0.9525718102872411
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	20	762656.250091	762686.250091	49.91016155966782	29.994433999992907	3.3219575577066265	3.464442857142857	3.387529474431818	0.24494797544060462	-0.0015591033061039246	0.06008010680907877	0.9399198931909212
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	21	762671.250091	762701.250091	49.91016155966782	29.97439799993299	3.298655858511422	3.4436076487252123	3.3645585744530697	0.2187664842274896	0.0009627599079742783	0.053440213760855046	0.9465597862391449
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	22	762686.250091	762716.250091	49.91016155966782	29.97439700004179	3.369890613451589	3.529435842293907	3.4433856022808267	0.2497902846535814	0.0012569828088676376	0.06279225116900468	0.9372077488309953
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	23	762701.250091	762731.250091	49.91016155966782	29.974396999925375	3.3893403141361254	3.5605709117221425	3.4721004304160683	0.23762265871296367	0.0002701458879041538	0.06880427521710086	0.9311957247828991
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	24	762716.250091	762746.250091	49.91016155966782	29.97439799993299	3.417526394052045	3.620221664275466	3.513320540156361	0.23970161938786272	0.0014056928754470495	0.06012024048096192	0.9398797595190381
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	25	762731.250091	762761.250091	49.91016155966782	29.994433999992907	3.5091821589205394	3.6832710144927536	3.588339043540328	0.25004084170933194	0.0005476797840492248	0.06475300400534045	0.9352469959946595
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	26	762746.250091	762776.250091	49.91016155966782	29.97439799993299	3.5073543653705057	3.662054441260745	3.5804954096045196	0.22296951544213145	-0.0016054233307774893	0.05410821643286573	0.9458917835671342
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	27	762761.250091	762791.250091	49.91016155966782	29.974398000049405	3.4158590941768514	3.5990985324947586	3.500835997220292	0.25059184397975887	-0.001642251024982054	0.038744154976619906	0.9612558450233801
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	28	762776.250091	762806.250091	49.91016155966782	29.994433999992907	3.3788042650418895	3.5509337260677465	3.4582280380673494	0.27785673549218903	-0.0013876067532158825	0.08811748998664887	0.9118825100133512
ses-20260317_grp-09_run01	T3	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T3_run-01_acq-P4_tobii.tsv.gz	29	762791.250091	762821.250091	49.91016155966782	29.974398000049405	3.3878816199376947	3.5294711246200605	3.4513582145536383	0.2446198624829825	-0.0007022134378647786	0.10955243820975284	0.8904475617902472
