group_id	task_id	window_index	window_start_s	n_participants	n_physio_valid	group_hr_mean_bpm_mean	group_hr_mean_bpm_std	group_hrv_rmssd_ms_mean	group_hrv_rmssd_ms_std	group_eda_tonic_mean_mean	group_eda_tonic_mean_std	group_eda_phasic_rate_hz_mean	group_eda_phasic_rate_hz_std	group_temp_mean_mean	group_temp_mean_std	tr_spk_count	tr_spk_duration_s	tr_silence_duration_s	tr_backchannel_count	tr_overlap_count	tr_competitive_overlap	tr_cooperative_overlap	tr_collaborative_overlap	tr_needs_review_overlap	tr_conflict_overlap_ratio	tr_laughter_count	tr_filled_pause_count	tr_n_active_speakers	tr_speaking_entropy	tr_overlap_time_s	group_et_pupil_mean_mean	group_et_pupil_mean_std	group_et_pupil_std_mean	group_et_pupil_std_std	group_et_pupil_slope_per_s_mean	group_et_pupil_slope_per_s_std	group_et_blink_rate_per_min_mean	group_et_blink_rate_per_min_std	group_et_gaze_dispersion_mean	group_et_gaze_dispersion_std	group_et_gaze_valid_frac_mean	group_et_gaze_valid_frac_std	group_et_gaze_velocity_mean_mean	group_et_gaze_velocity_mean_std	tr_ovl_simultaneous	tr_ovl_backchannel	tr_ovl_smooth	tr_ovl_competitive_timing	tr_ovl_floor_fight	tr_ovl_context_collaborative	tr_ovl_context_competitive	tr_ovl_long_ratio	tr_ovl_short_ratio	tr_ovl_collaboration_index
grp-07	T2	18	540.0	4	4	75.4395	11.2269	148.3591	1.3079	0.187	0.1162	0.1669	0.0862	36.3799	1.1642	7.0	36.226	7.736	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.5569	18.518	2.9647	0.3011	0.1904	0.0594	-0.0004	0.0013	28.0238	18.0154	0.0866	0.0188	0.8096	0.2566	0.9577	0.904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	19	570.0	4	4	77.5998	13.8579	123.6955	28.8672	0.1835	0.1201	0.1501	0.1107	36.3678	1.1922	3.0	21.046	0.519	2.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	2.0	0.8613	1.21	2.9535	0.2493	0.1875	0.0391	-0.0003	0.001	32.6944	14.7547	0.0697	0.0191	0.8303	0.197	0.9272	0.8791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	20	600.0	4	4	71.3528	11.5202	147.6247	46.0719	0.1871	0.1128	0.2585	0.1399	36.3606	1.2159	6.0	47.549	6.502	0.0	5.0	2.0	3.0	2.0	0.0	0.4	0.0	0.0	3.0	0.6785	82.481	2.9311	0.2707	0.1988	0.0078	-0.0007	0.001	28.6781	11.0166	0.1018	0.0295	0.851	0.141	0.9392	0.8793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	21	630.0	4	4	69.3134	10.8187	142.7812	32.373	0.196	0.1079	0.3175	0.214	36.3449	1.2142	5.0	41.908	6.778	0.0	4.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.1992	68.83	2.9664	0.3105	0.2454	0.0424	0.0016	0.0014	26.6894	15.1567	0.1376	0.0442	0.85	0.138	0.9788	0.7517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	22	660.0	4	4	66.1978	13.3497	149.7625	6.2152	0.2008	0.1083	0.2503	0.1776	36.3176	1.1922	3.0	34.992	1.327	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0	2.558	3.0387	0.335	0.272	0.0616	0.001	0.0029	26.6845	13.6279	0.1454	0.0498	0.8225	0.2246	0.9259	0.6324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	23	690.0	4	4	64.2477	13.768	136.6597	17.5629	0.1944	0.1164	0.1834	0.1375	36.3048	1.1691	7.0	38.38	2.853	1.0	6.0	1.0	2.0	0.0	3.0	0.3333	1.0	0.0	3.0	0.965	51.648	3.0436	0.3489	0.2591	0.0605	-0.0022	0.004	24.0204	17.4505	0.1363	0.0539	0.7856	0.3123	0.9279	0.7302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	24	720.0	4	4	68.2797	16.0922	134.2759	8.9205	0.2001	0.1151	0.2088	0.1453	36.2975	1.1642	6.0	17.372	11.346	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	1.1699	6.157	3.1061	0.2891	0.2894	0.0934	0.0033	0.0053	20.017	12.1759	0.1264	0.0133	0.747	0.3943	0.8536	0.6014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	25	750.0	4	4	70.2315	12.4984	161.2299	43.7777	0.2148	0.1195	0.2673	0.1789	36.2994	1.1591	6.0	7.612	21.53	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	1.074	3.466	3.1616	0.1643	0.2771	0.1237	0.0033	0.0098	18.6701	8.0844	0.1226	0.0243	0.734	0.4382	0.6746	0.4051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	26	780.0	4	4	72.5979	11.3403	171.4129	20.1558	0.2172	0.1181	0.2671	0.233	36.3033	1.1676	5.0	7.206	2.088	0.0	2.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	0.8521	4.63	3.0266	0.228	0.2106	0.0589	-0.0014	0.0017	25.3549	9.4597	0.1754	0.1674	0.7069	0.463	0.4489	0.0245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	27	810.0	4	4	71.7823	9.112	173.9016	6.1638	0.2137	0.1195	0.2837	0.2189	36.296	1.1838																2.9787	0.2389	0.2257	0.1014	-0.0009	0.0015	29.3583	14.0596	0.1264	0.0908	0.7069	0.45	0.8491	0.8388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	28	840.0	4	4	66.948	12.4823	156.3737	16.8501	0.2129	0.1178	0.3338	0.1468	36.2854	1.1889																2.9962	0.2097	0.2019	0.0611	-0.0	0.0005	26.0079	17.4356	0.1008	0.0061	0.7415	0.3946	0.9047	0.7071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	29	870.0	4	4	64.697	19.3047	172.0628	59.2196	0.2187	0.1179	0.2336	0.0472	36.291	1.1981																2.9582	0.243	0.2106	0.0464	-0.0005	0.002	26.0221	17.4505	0.1194	0.0382	0.8091	0.265	1.1144	1.0572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	30	900.0	4	4	63.0986	14.9702	145.3929	33.0598	0.2183	0.1291	0.1335	0.0818	36.2944	1.219																2.9313	0.2605	0.1884	0.0377	0.0002	0.0011	27.3522	12.7164	0.1014	0.0211	0.7766	0.3296	1.1471	1.2688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	31	930.0	4	4	71.6097	13.0907	153.8463	14.3287	0.2111	0.1388	0.2088	0.0879	36.2979	1.2265																3.1024	0.0362	0.169	0.0206	0.0016	0.0004	29.3436	7.0175	0.0585	0.0174	0.6989	0.4659	0.5696	0.1851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	32	960.0	4	4	75.5711	12.2326	149.0417	17.0797	0.2139	0.1494	0.2836	0.1037	36.3003	1.237																3.1119	0.1546	0.2054	0.0521	-0.0223	0.0471	28.0239	14.012	0.0945	0.009	0.7012	0.4345	1.3092	1.5396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	33	990.0	4	4	72.5341	20.1303	148.0055	18.4842	0.2205	0.138	0.2584	0.05	36.2907	1.2669																3.1244	0.1809	0.2045	0.0517	0.0006	0.0016	25.3509	21.9601	0.1009	0.02	0.7069	0.4378	1.2469	1.5768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	34	1020.0	4	4	69.6416	21.8237	176.1434	30.2049	0.2299	0.1342	0.2169	0.0334	36.2905	1.2874																3.0993	0.283	0.2283	0.0738	-0.0037	0.0106	25.3522	21.4061	0.1148	0.0341	0.7336	0.4087	0.9304	0.8686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	35	1050.0	4	4	69.4476	18.954	158.821	39.5162	0.2346	0.139	0.1836	0.0964	36.2984	1.2895																3.0916	0.2597	0.2852	0.0212	-0.0024	0.0046	22.0188	17.7916	0.1503	0.0484	0.7298	0.404	0.9796	0.8061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	36	1080.0	4	4	79.4552	18.1924	142.7989	28.4577	0.2239	0.143	0.2504	0.1234	36.2992	1.2871																3.1551	0.1021	0.2477	0.0532	0.0005	0.0016	26.6778	14.0511	0.1297	0.0413	0.7016	0.4268	0.9177	0.5468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	37	1110.0	4	4	82.093	12.34	147.8962	13.9556	0.2292	0.1521	0.217	0.0793	36.2901	1.3006																3.1768	0.1052	0.2443	0.0939	0.0025	0.0051	26.0222	12.5007	0.1042	0.0224	0.7584	0.3161	1.5135	1.8364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	38	1140.0	4	4	69.5341	16.7033	185.5091	7.6289	0.252	0.1751	0.2087	0.057	36.285	1.3179																3.1694	0.0849	0.2429	0.1141	0.0015	0.0034	20.6843	14.0596	0.1125	0.0456	0.7592	0.3496	1.62	2.2465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	39	1170.0	4	4	67.943	17.7761	187.3338	24.205	0.2431	0.1544	0.2087	0.0997	36.2919	1.3252																3.1564	0.0663	0.2637	0.1355	0.0012	0.0019	26.0066	19.0798	0.1841	0.178	0.7131	0.4606	1.3541	1.6778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	40	1200.0	4	4	70.956	16.7787	187.2036	45.7255	0.2616	0.1948	0.2336	0.0	36.2882	1.3153																3.0865	0.3038	0.3155	0.2301	-0.0004	0.0018	30.0256	21.0893	0.145	0.0615	0.7164	0.4306	1.9219	2.5217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	41	1230.0	4	4	69.4693	4.4091	146.1901	29.3011	0.3135	0.295	0.3505	0.1038	36.2863	1.2971																3.0959	0.3548	0.2886	0.1698	0.0006	0.0026	24.0191	18.0174	0.147	0.0503	0.726	0.4228	1.7018	2.0702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	42	1260.0	4	4	67.8082	11.0187	146.0278	29.7844	0.2679	0.2084	0.3007	0.1364	36.2869	1.2935																3.0938	0.4088	0.3074	0.1298	-0.0041	0.0097	16.6706	12.0563	0.1423	0.0623	0.7291	0.4492	0.942	0.827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	43	1290.0	4	4	67.9302	10.2275	185.5992	34.0363	0.2408	0.1707	0.3085	0.1288	36.2823	1.2947																3.0317	0.5815	0.3151	0.1399	0.0018	0.0025	18.6826	14.0595	0.1505	0.0949	0.7128	0.4402	1.9401	2.758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	44	1320.0	4	4	71.8498	12.407	161.581	48.562	0.2548	0.2147	0.2168	0.0578	36.2874	1.2968																3.1378	0.5595	0.2991	0.1178	0.0033	0.0024	26.0204	18.0181	0.143	0.0662	0.7018	0.4315	2.0484	2.782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	45	1350.0	4	4	73.4007	4.2336	145.7406	29.3051	0.2525	0.2177	0.2005	0.1189	36.2943	1.3101																3.1935	0.5769	0.2571	0.0682	-0.0094	0.0182	29.3534	20.0531	0.1401	0.0596	0.7024	0.4534	1.6673	1.9122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	46	1380.0	4	4	75.5227	4.5907	121.9423	14.3017	0.2119	0.1452	0.2253	0.1346	36.2951	1.3193																3.2644	0.3106	0.3528	0.1531	0.0008	0.0055	30.6928	18.491	0.1204	0.0233	0.7009	0.4586	1.2104	1.0721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	47	1410.0	4	4	72.1509	8.2645	145.2346	43.4666	0.1871	0.113	0.2418	0.173	36.2874	1.3223																3.2007	0.1318	0.278	0.0641	-0.0014	0.0044	34.0183	12.1575	0.1018	0.0259	0.6982	0.4576	1.1189	1.1362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	48	1440.0	4	4	71.1475	11.4007	141.0546	21.5408	0.2134	0.1433	0.217	0.1974	36.2809	1.3327																3.0129	0.1619	0.2209	0.0641	-0.0006	0.0019	35.3634	12.8692	0.1192	0.0636	0.6989	0.437	2.0069	2.9829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	49	1470.0	4	4	70.4851	10.6769	158.549	48.3584	0.2318	0.1809	0.2837	0.2012	36.276	1.3394																2.9819	0.154	0.234	0.1324	-0.0008	0.0017	33.3568	14.7605	0.098	0.0437	0.7094	0.4215	1.7266	2.3988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	50	1500.0	4	4	65.4912	10.7143	163.4821	71.552	0.2334	0.1732	0.2003	0.1363	36.2664	1.3509																2.8929	0.3584	0.2769	0.1658	-0.0047	0.0103	28.6751	16.1646	0.1002	0.047	0.6963	0.4143	1.0532	1.0884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	51	1530.0	4	4	71.6547	9.3912	135.0246	48.1755	0.2493	0.184	0.2254	0.2083	36.2565	1.3686																2.862	0.5228	0.2347	0.0382	0.0007	0.0016	24.6877	14.4808	0.1393	0.091	0.6839	0.4243	0.9796	0.8715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	52	1560.0	4	4	78.0208	18.1681	129.3831	19.0764	0.2159	0.1419	0.1836	0.0695	36.2588	1.3788																2.9098	0.5496	0.2327	0.0493	0.0051	0.0086	20.683	12.8715	0.1168	0.035	0.7006	0.4606	2.2032	2.9287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	53	1590.0	4	4	74.2272	14.7133	135.8512	35.5605	0.1946	0.1156	0.2337	0.1517	36.261	1.375																2.9563	0.5684	0.3072	0.1649	-0.0388	0.0794	20.005	20.8831	0.1465	0.0905	0.7071	0.4705	0.6523	0.258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	54	1620.0	4	4	72.9633	17.4095	116.6251	32.2777	0.1983	0.1173	0.2836	0.1577	36.2475	1.3721																3.2046	0.1395	0.2769	0.1299	-0.0002	0.0017	20.0171	16.3847	0.1026	0.0495	0.7323	0.4304	1.2141	1.3128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	55	1650.0	4	4	72.8581	19.2575	171.1116	48.2562	0.2057	0.1282	0.2585	0.0919	36.2267	1.3871																3.1465	0.0743	0.2719	0.0977	-0.0003	0.0025	20.6825	11.3852	0.1466	0.06	0.7335	0.428	1.2963	1.4589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	56	1680.0	4	4	71.7039	15.3049	152.0251	61.7006	0.2376	0.1794	0.292	0.0834	36.2273	1.3892																2.9735	0.1779	0.2735	0.0653	-0.0015	0.0011	24.6748	8.0788	0.163	0.0472	0.753	0.3776	1.2717	1.3655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	57	1710.0	4	4	74.9328	16.9614	120.3606	28.537	0.2503	0.1998	0.2838	0.212	36.2374	1.3719																2.9897	0.1857	0.2878	0.0396	0.0006	0.0021	26.6894	10.272	0.1904	0.0386	0.7533	0.35	1.2437	1.1229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	58	1740.0	4	4	70.8245	12.4067	160.4541	61.2765	0.2604	0.2165	0.2421	0.1955	36.2253	1.3784																2.9596	0.2876	0.3179	0.0952	-0.0008	0.0026	30.6928	18.491	0.1919	0.0454	0.6974	0.3926	1.5914	1.3003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	59	1770.0	4	4	66.3176	5.6099	159.5962	8.2186	0.2591	0.2165	0.2254	0.1231	36.2134	1.3835																2.859	0.2348	0.2625	0.0189	-0.0021	0.0027	25.3518	16.3062	0.1782	0.0492	0.8096	0.2089	1.0444	0.6972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	60	1800.0	4	4	72.0976	10.1719	156.9337	22.8643	0.2487	0.1976	0.2501	0.2532	36.2216	1.3673																2.7682	0.212	0.1955	0.0621	-0.0012	0.001	17.345	9.4614	0.0694	0.0165	0.9461	0.0389	0.6587	0.5358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	61	1830.0	4	4	77.1836	19.965	119.2889	10.5061	0.2451	0.1902	0.2253	0.2548	36.2297	1.3651																2.7985	0.2683	0.2122	0.121	0.0012	0.0017	22.0063	10.5812	0.0829	0.0745	0.9387	0.0546	1.0205	1.1179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	62	1860.0	4	4	81.6311	17.3787	127.4508	37.4287	0.2479	0.1923	0.2088	0.2172	36.2261	1.369																2.8466	0.3237	0.228	0.1341	0.0	0.0015	28.0239	20.3152	0.1119	0.1098	0.9018	0.1074	1.5709	2.0158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	63	1890.0	4	4	84.0693	13.1897	135.5698	50.2658	0.2517	0.1992	0.2169	0.1455	36.2249	1.3683																2.8686	0.3443	0.2334	0.1215	0.0007	0.0011	26.0215	25.8427	0.1374	0.0802	0.8758	0.1235	1.4443	1.6866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	64	1920.0	4	4	77.8814	9.414	133.5568	40.9482	0.2511	0.2089	0.2501	0.2152	36.2347	1.3511																2.9397	0.3275	0.246	0.1335	0.0011	0.0011	31.0077	18.6555	0.1091	0.046	0.8668	0.0954	1.1965	1.1204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	65	1950.0	4	4	72.322	8.6901	154.3952	46.4591	0.2545	0.2128	0.309	0.0633	36.2301	1.3413																2.9654	0.3032	0.2557	0.127	-0.0001	0.0016	14.6792	5.0375	0.1042	0.0401	0.8729	0.1332	0.9062	0.5663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	66	1980.0	4	4	73.5491	9.5581	130.9226	22.2373	0.259	0.2244	0.2923	0.2066	36.2135	1.3395																2.9747	0.279	0.2544	0.0971	0.0	0.002	25.0213	18.3095	0.1274	0.056	0.8778	0.0999	1.3015	1.4441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	67	2010.0	4	4	77.5258	11.7005	138.146	29.6246	0.2641	0.2273	0.1669	0.168	36.2091	1.3292																2.9368	0.285	0.2549	0.0685	-0.0013	0.0014	25.342	14.468	0.2009	0.0334	0.8686	0.1252	1.6555	2.1509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	68	2040.0	4	4	77.0396	12.9789	166.9397	16.6984	0.2641	0.2158	0.2335	0.1657	36.198	1.3189																2.9611	0.317	0.291	0.0726	0.0038	0.0014	28.0194	9.1789	0.2034	0.0292	0.7649	0.2453	1.3396	1.3121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	69	2070.0	4	4	70.9063	3.4446	163.4607	23.0625	0.2819	0.2523	0.2919	0.0419	36.1728	1.3048																3.1957	0.0684	0.4499	0.3493	0.0103	0.0142	34.029	0.0	0.1968	0.0636	0.5504	0.3486	2.0597	2.345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	70	2100.0	4	4	70.3188	5.7983	155.5036	34.9663	0.2777	0.2475	0.2755	0.0632	36.1603	1.2826																3.4254	0.3958	0.3842	0.1685	-0.0052	0.0085	37.0216	9.9221	0.1369	0.0272	0.4609	0.4716	1.0485	0.3068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	71	2130.0	4	4	74.2622	11.2697	170.122	35.1716	0.2593	0.2112	0.3507	0.1142	36.1472	1.2738																3.4105	0.287	0.4007	0.2314	-0.0059	0.0059	45.0384	26.893	0.1612	0.0524	0.4879	0.4016	1.0896	0.3558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	72	2160.0	4	4	77.4803	19.4683	114.6031	16.7449	0.2655	0.2207	0.4003	0.2311	36.1244	1.2847																3.3529	0.1995	0.4963	0.35	0.0006	0.0042	36.014	19.7922	0.1645	0.0581	0.6181	0.376	2.7759	3.8688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T2	73	2190.0	4	4	77.3429	16.9115	117.6552	14.5361	0.244	0.1838	0.3254	0.1915	36.1112	1.2818																3.3013	0.2399	0.4108	0.2085	-0.0043	0.0015	22.686	4.6228	0.1804	0.1098	0.7366	0.3947	3.1156	4.8372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T3	0	0.0	4	4	70.1284	8.8262	135.3914	26.3354	0.2241	0.1453	0.1918	0.1642	36.0799	1.2796	5.0	19.135	14.622	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.2959	5.853	2.9847	0.0446	0.2377	0.1331	-0.0605	0.1199	24.0044	12.4923	0.1167	0.0511	0.7034	0.4616	0.6263	0.4643	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
grp-07	T3	1	30.0	4	4	79.9584	12.122	158.9174	43.8175	0.257	0.1964	0.217	0.1455	36.0757	1.2905	11.0	31.568	4.922	4.0	11.0	0.0	11.0	6.0	0.0	0.0	1.0	0.0	3.0	1.248	36.474	3.1056	0.0774	0.2627	0.0835	0.0041	0.0023	18.0153	12.5006	0.128	0.0324	0.7126	0.4756	0.5776	0.093	1.0	8.0	0.0	2.0	0.0	0.0	0.0	0.18181818181818182	0.8181818181818182	0.0
grp-07	T3	2	60.0	4	4	84.7966	12.8397	172.3684	57.9915	0.2679	0.2144	0.2586	0.1855	36.0912	1.2786	10.0	43.028	14.531	2.0	11.0	0.0	11.0	3.0	0.0	0.0	0.0	0.0	3.0	1.083	48.426	3.0231	0.4338	0.2277	0.1543	-0.0003	0.0031	16.6808	7.5783	0.1442	0.0165	0.7106	0.4736	0.7535	0.1739	1.0	1.0	1.0	3.0	2.0	0.0	0.0	0.625	0.25	0.0
grp-07	T3	3	90.0	4	4	75.0433	8.9161	125.3937	17.678	0.3295	0.3238	0.3087	0.2473	36.096	1.2792	8.0	41.654	15.439	2.0	11.0	2.0	9.0	8.0	0.0	0.1818	1.0	0.0	3.0	1.0926	104.23	2.9515	0.3859	0.2248	0.1527	-0.0039	0.0018	23.3376	13.319	0.1595	0.0313	0.6939	0.463	0.8412	0.1755	1.0	4.0	0.0	0.0	2.0	0.0	0.0	0.2857142857142857	0.7142857142857143	0.0
grp-07	T3	4	120.0	4	4	68.7733	7.5028	155.7423	48.3947	0.309	0.2823	0.2422	0.1427	36.0931	1.2697	12.0	34.539	3.785	2.0	9.0	4.0	5.0	3.0	0.0	0.4444	0.0	0.0	2.0	0.915	51.649	2.9165	0.0767	0.2417	0.0347	-0.0033	0.0008	27.3566	13.0239	0.1923	0.0266	0.6872	0.4589	0.6893	0.1081	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
grp-07	T3	5	150.0	4	4	64.6851	7.9455	187.1264	65.1965	0.2522	0.1824	0.3507	0.1602	36.0988	1.2426	9.0	36.355	3.3	1.0	6.0	1.0	5.0	4.0	0.0	0.1667	0.0	0.0	3.0	1.5753	27.689	2.9111	0.1721	0.3378	0.2836	-0.0132	0.0275	26.0221	7.2173	0.1512	0.0432	0.6999	0.46	0.4908	0.094	6.0	1.0	1.0	1.0	9.0	0.0	0.0	0.5555555555555556	0.3888888888888889	0.0
grp-07	T3	6	180.0	4	4	64.2122	12.1803	126.5625	42.4423	0.2311	0.1442	0.3669	0.2467	36.104	1.221	7.0	31.912	9.913	4.0	6.0	1.0	5.0	2.0	0.0	0.1667	0.0	0.0	4.0	0.8102	36.862	2.9126	0.1536	0.2425	0.1598	-0.0005	0.0012	20.6704	5.7745	0.1343	0.0319	0.7296	0.4501	0.9115	0.9651	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0
grp-07	T3	7	210.0	4	4	69.636	16.5412	140.0535	70.4628	0.2286	0.1397	0.3002	0.1907	36.1086	1.2055	5.0	27.356	2.744	3.0	3.0	1.0	2.0	0.0	0.0	0.3333	0.0	0.0	2.0	0.6003	7.276	3.061	0.4741	0.3109	0.3333	0.0049	0.0119	16.0136	6.0051	0.1241	0.0568	0.748	0.4358	0.8912	0.9781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T3	8	240.0	4	4	71.203	24.4037	141.6452	56.2273	0.221	0.1312	0.3175	0.1039	36.117	1.2009	5.0	26.144	17.852	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.9338	14.361	3.2036	0.7927	0.2477	0.1696	0.0047	0.0094	15.3464	8.3337	0.0866	0.0305	0.7265	0.4514	0.4334	0.0705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T3	9	270.0	4	4	73.9765	25.8345	160.0395	14.0022	0.2133	0.1208	0.3255	0.1934	36.1386	1.1833	6.0	43.498	2.074	2.0	1.0	0.0	0.0	0.0	1.0		0.0	0.0	3.0	1.2353	36.096	2.8095	0.1105	0.1867	0.0798	-0.0008	0.0012	18.0086	10.3988	0.107	0.0239	0.7059	0.4724	0.425	0.0581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-07	T3	10	300.0	4	4	72.7958	20.7736	177.7679	40.9255	0.2143	0.123	0.3253	0.1709	36.1538	1.166	11.0	41.31	7.853	1.0	15.0	1.0	14.0	6.0	0.0	0.0667	1.0	0.0	4.0	1.8666	120.369	2.4634	0.6927	0.2138	0.0893	0.8133	1.6261	20.0171	8.7253	0.0809	0.0371	0.7093	0.4721	0.5355	0.192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
