group_id	task_id	window_index	window_start_s	group_hr_mean_bpm_mean	group_eda_phasic_rate_hz_mean	group_temp_mean_mean	group_et_pupil_mean_mean	tr_silence_duration_s	tr_backchannel_count	tr_laughter_count	tr_n_active_speakers	tr_ovl_count	tr_ovl_contested	tr_ovl_time_s	tr_ovl_collaboration_index	lex_word_count	lex_unique_words	lex_ttr	lex_bigram_entropy	lex_trigram_entropy	lex_agreement_count	lex_hedging_count	lex_certainty_count	lex_positive_count	lex_negative_count	lex_question_count	lex_suggestion_count	lex_sentiment_ratio	lex_social_composite
grp-12	T1	7	210.0	47.1106	0.2005	36.2157	2.6194	6.899	0.0	0.0	2.0	0.0	0.0	0.0	0.0	10.0	10.0	1.0	3.169925001442312	3.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.2
grp-12	T1	8	240.0	69.202	0.0334	36.2801	2.4692	2.198	2.0	0.0	2.0	1.0	1.0	1.062	0.0	75.0	44.0	0.5866666666666667	6.101345257520847	6.135030038332081	3.0	10.0	0.0	7.0	0.0	1.0	0.0	0.875	0.1333333333333333
grp-12	T1	9	270.0	42.698	0.0334	36.3315	2.468	6.968	1.0	0.0	2.0	0.0	0.0	0.0	0.0	103.0	65.0	0.6310679611650486	6.613601812559735	6.658211482751779	4.0	9.0	1.0	6.0	0.0	0.0	0.0	0.8571428571428571	0.0970873786407767
grp-12	T1	10	300.0	51.3447	0.0	36.3752	2.4877	3.194	3.0	0.0	2.0	0.0	0.0	0.0	0.0	27.0	21.0	0.7777777777777778	4.546593564294938	4.5638561897747225	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.5	0.074074074074074
grp-12	T1	11	330.0	39.0071	0.0334	36.3922	2.5396	6.748	2.0	0.0	3.0	0.0	0.0	0.0	0.0	71.0	53.0	0.7464788732394366	6.100711588373543	6.108524456778164	3.0	6.0	0.0	5.0	1.0	0.0	0.0	0.5714285714285714	0.1126760563380281
grp-12	T1	12	360.0	40.2439	0.0334	36.3639	2.6845	23.786	2.0	0.0	2.0	0.0	0.0	0.0	0.0	94.0	61.0	0.648936170212766	6.453137305731691	6.501822825622244	6.0	7.0	0.0	2.0	1.0	2.0	0.0	0.25	0.0851063829787234
grp-12	T1	13	390.0	133.794	0.0	36.3328	2.7841	7.945	1.0	0.0	2.0	0.0	0.0	0.0	0.0	41.0	35.0	0.8536585365853658	5.271928094887364	5.285402218862247	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.048780487804878
grp-12	T1	14	420.0	47.5888	0.0336	36.3329	2.7999	5.938	1.0	0.0	2.0	0.0	0.0	0.0	0.0	80.0	58.0	0.725	6.218275843086428	6.285402218862257	0.0	7.0	0.0	3.0	0.0	1.0	1.0	0.75	0.0375
grp-12	T1	15	450.0	84.5865	0.0334	36.3471	2.7404	2.922	1.0	0.0	2.0	0.0	0.0	0.0	0.0	67.0	49.0	0.7313432835820896	5.923181998146339	5.991598582259227	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0298507462686567
grp-12	T1	16	480.0	36.7647	0.0	36.3604	2.6097	11.086	0.0	0.0	3.0	0.0	0.0	0.0	0.0	44.0	40.0	0.9090909090909092	5.426264754702098	5.3923174227787625	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0227272727272727
grp-12	T1	17	510.0	54.375	0.0334	36.3735	2.7046	16.024	1.0	0.0	3.0	0.0	0.0	0.0	0.0	42.0	30.0	0.7142857142857143	5.259991029008325	5.321928094887364	1.0	4.0	0.0	1.0	0.0	1.0	0.0	0.5	0.0476190476190476
grp-12	T1	18	540.0	79.5455	0.1003	36.3761	2.7535	2.712	2.0	0.0	2.0	0.0	0.0	0.0	0.0	66.0	50.0	0.7575757575757576	5.991598582259227	6.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0	0.5	0.0303030303030303
grp-12	T1	19	570.0	65.2174	0.0668	36.3777	2.6448	12.994	0.0	0.0	1.0	0.0	0.0	0.0	0.0	88.0	60.0	0.6818181818181818	6.3739779786073445	6.40300894074861	1.0	3.0	0.0	2.0	0.0	0.0	0.0	0.6666666666666666	0.034090909090909
grp-12	T1	20	600.0	43.2331	0.0	36.3895	2.5975	6.088	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	0	0.0	82.3171	0.0668	36.5135	2.7938	4.983	0.0	0.0	0.0	1.0	0.0	0.154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	1	30.0	66.6667	0.1335	36.5364	2.7977	5.306	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	2	60.0	37.013	0.1005	36.5813	2.8284	6.167	2.0	0.0	1.0	0.0	0.0	0.0	0.0	31.0	26.0	0.8387096774193549	4.840223928941852	4.857980995127571	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.5	0.032258064516129
grp-12	T2	3	90.0	37.9747	0.134	36.6074	2.8927	29.919	0.0	0.0	0.0	1.0	1.0	8.163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	4	120.0	51.8519	0.1001	36.618	2.8646	24.156	0.0	1.0	1.0	1.0	1.0	2.148	0.0	13.0	13.0	1.0	3.584962500721156	3.459431618637298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-12	T2	5	150.0	204.5455	0.0669	36.6332	2.6758	1.916	2.0	0.0	1.0	1.0	0.0	0.454	0.0	59.0	47.0	0.7966101694915254	5.789015477886191	5.832890014164736	1.0	8.0	1.0	6.0	0.0	0.0	0.0	0.8571428571428571	0.1186440677966101
grp-12	T2	6	180.0	80.8824	0.0669	36.654	2.5752	0.487	2.0	0.0	2.0	1.0	0.0	1.707	0.0	61.0	47.0	0.7704918032786885	5.8402239289418505	5.882643049361836	1.0	5.0	0.0	5.0	1.0	0.0	0.0	0.5714285714285714	0.0983606557377049
grp-12	T2	7	210.0	205.036	0.1004	36.6599	2.6797	14.198	0.0	0.0	2.0	0.0	0.0	0.0	0.0	69.0	45.0	0.6521739130434783	5.910992253015051	6.006387697920454	2.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0289855072463768
grp-12	T2	8	240.0	206.9575	0.1004	36.6377	2.7388	1.664	1.0	0.0	2.0	3.0	3.0	2.793	0.0	118.0	75.0	0.635593220338983	6.767800617019285	6.857980995127556	5.0	12.0	0.0	9.0	0.0	0.0	0.0	0.9	0.1186440677966101
grp-12	T2	9	270.0	194.3099	0.0	36.6226	2.7986	3.56	0.0	0.0	2.0	1.0	0.0	0.07	0.0	44.0	34.0	0.7727272727272727	5.379753126795121	5.3923174227787625	1.0	4.0	0.0	1.0	0.0	1.0	0.0	0.5	0.0454545454545454
grp-12	T2	10	300.0	144.802	0.0334	36.6233	2.8677	0.91	1.0	0.0	1.0	3.0	2.0	2.144	0.0	94.0	59.0	0.6276595744680851	6.474642682075779	6.523561956057027	4.0	9.0	0.0	5.0	0.0	0.0	0.0	0.8333333333333334	0.0957446808510638
grp-12	T2	11	330.0	143.3002	0.0334	36.6192	2.9498	3.264	0.0	0.0	2.0	5.0	4.0	8.574	0.0	89.0	59.0	0.6629213483146067	6.41397707318276	6.442943495848723	0.0	7.0	0.0	2.0	0.0	1.0	1.0	0.6666666666666666	0.0224719101123595
grp-12	T2	12	360.0	207.3317	0.0	36.6032	2.9611	27.47	0.0	0.0	4.0	4.0	0.0	1.116	0.25	53.0	44.0	0.8301886792452831	5.700439718141095	5.6724253419715005	0.0	4.0	0.0	1.0	0.0	1.0	0.0	0.5	0.0188679245283018
grp-12	T2	13	390.0	81.3253	0.0	36.5928	2.899	0.0	0.0	0.0	1.0	3.0	0.0	2.461	0.0	86.0	51.0	0.5930232558139535	6.141686377288725	6.297079327540665	6.0	9.0	2.0	3.0	0.0	0.0	0.0	0.75	0.1046511627906976
grp-12	T2	14	420.0	44.226	0.0668	36.6022	2.905	19.868	1.0	0.0	1.0	0.0	0.0	0.0	0.0	59.0	48.0	0.8135593220338984	5.823498236506881	5.832890014164736	1.0	4.0	0.0	2.0	1.0	0.0	0.0	0.25	0.0508474576271186
grp-12	T2	15	450.0	43.1655	0.1001	36.6157	2.9409	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	85.0	60.0	0.7058823529411765	6.320888851350189	6.375039431346932	5.0	10.0	0.0	7.0	0.0	0.0	0.0	0.875	0.1411764705882353
grp-12	T2	16	480.0	88.125	0.1003	36.6048	2.9543	5.166	1.0	0.0	3.0	0.0	0.0	0.0	0.0	64.0	39.0	0.609375	5.699346986923301	5.8452465119648815	6.0	3.0	1.0	1.0	0.0	2.0	0.0	0.5	0.109375
grp-12	T2	17	510.0	196.5649	0.0668	36.5628	2.9052	3.076	6.0	1.0	4.0	0.0	0.0	0.0	0.0	92.0	64.0	0.6956521739130435	6.441860574264635	6.46963087410744	3.0	4.0	1.0	2.0	1.0	2.0	0.0	0.25	0.0543478260869565
grp-12	T2	18	540.0	134.5209	0.0668	36.5551	2.8685	3.653	1.0	0.0	1.0	0.0	0.0	0.0	0.0	90.0	60.0	0.6666666666666666	6.408317700629331	6.459431618637305	3.0	8.0	1.0	6.0	0.0	2.0	0.0	0.8571428571428571	0.1
grp-12	T2	19	570.0	51.3959	0.0668	36.6147	2.9188	5.876	0.0	0.0	3.0	0.0	0.0	0.0	0.0	63.0	42.0	0.6666666666666666	5.825164052322357	5.930737337562883	2.0	3.0	0.0	2.0	0.0	0.0	0.0	0.6666666666666666	0.0634920634920634
grp-12	T2	20	600.0	49.8721	0.0	36.6684	2.8376	13.226	2.0	2.0	4.0	0.0	0.0	0.0	0.0	20.0	18.0	0.9	4.142664355548846	4.169925001442312	2.0	1.0	0.0	2.0	0.0	1.0	0.0	0.6666666666666666	0.2
grp-12	T2	21	630.0	137.9093	0.0	36.671	2.8024	1.287	1.0	0.0	2.0	0.0	0.0	0.0	0.0	111.0	73.0	0.6576576576576577	6.701769827141364	6.7681843247769145	5.0	6.0	1.0	4.0	0.0	4.0	0.0	0.8	0.081081081081081
grp-12	T2	22	660.0	106.3144	0.1004	36.6598	2.8722	9.24	4.0	0.0	3.0	0.0	0.0	0.0	0.0	75.0	56.0	0.7466666666666667	6.128372284547874	6.135030038332081	6.0	2.0	1.0	2.0	0.0	2.0	0.0	0.6666666666666666	0.1066666666666666
grp-12	T2	23	690.0	99.7442	0.1344	36.6438	2.8965	2.139	1.0	0.0	3.0	0.0	0.0	0.0	0.0	130.0	68.0	0.5230769230769231	6.668090336768277	6.859375	4.0	8.0	2.0	3.0	0.0	3.0	0.0	0.75	0.0538461538461538
grp-12	T2	24	720.0	60.1504	0.1001	36.6311	2.9014	7.461	3.0	1.0	3.0	0.0	0.0	0.0	0.0	49.0	39.0	0.7959183673469388	5.5849625007211605	5.55458885167764	2.0	4.0	0.0	1.0	0.0	0.0	1.0	0.5	0.0612244897959183
grp-12	T2	25	750.0	55.4187	0.1001	36.6259	2.8651	12.846	0.0	0.0	2.0	0.0	0.0	0.0	0.0	56.0	45.0	0.8035714285714286	5.708632440797383	5.7548875021634665	3.0	0.0	1.0	1.0	0.0	3.0	0.0	0.5	0.0714285714285714
grp-12	T2	26	780.0	37.6884	0.2343	36.6241	2.896	7.929	1.0	2.0	4.0	0.0	0.0	0.0	0.0	90.0	56.0	0.6222222222222222	6.287476268020751	6.436704345910033	10.0	4.0	0.0	0.0	1.0	1.0	0.0	-0.5	0.1111111111111111
grp-12	T2	27	810.0	36.445	0.2343	36.6278	2.9109	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	27.0	22.0	0.8148148148148148	4.700439718141092	4.643856189774723	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5	0.1481481481481481
grp-13	T1	0	0.0	70.3841	0.0667	36.2476	2.9828	1.543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-13	T1	1	30.0	65.3495	0.0668	36.2572	3.0104	2.779	1.0	0.0	1.0	0.0	0.0	0.0	0.0	22.0	13.0	0.5909090909090909	3.844232898763191	3.984183719779189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-13	T1	2	60.0	63.7276	0.1001	36.2686	2.923	2.917	0.0	0.0	0.0	1.0	1.0	0.535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-13	T1	3	90.0	71.1741	0.0921	36.2716	2.9371	6.687	0.0	0.0	1.0	0.0	0.0	0.0	0.0	18.0	14.0	0.7777777777777778	3.8521687236032816	3.875	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
grp-13	T1	4	120.0	71.5615	0.0585	36.2754	2.9032	3.295	1.0	0.0	2.0	0.0	0.0	0.0	0.0	14.0	13.0	0.9285714285714286	3.7004397181410926	3.584962500721156	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714
grp-13	T1	5	150.0	67.4528	0.0419	36.2826	2.9228	87.295	0.0	0.0	0.0	1.0	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-13	T1	8	240.0	62.4641	0.0668	36.2937	2.8123	0.841	0.0	0.0	1.0	2.0	0.0	0.174	0.0	55.0	37.0	0.6727272727272727	5.717850465126429	5.727920454563195	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-13	T1	9	270.0	64.9004	0.0084	36.3038	2.5579	6.26	0.0	0.0	1.0	3.0	2.0	3.511	0.3333333333333333	48.0	36.0	0.75	5.368314649503949	5.43660543431788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-13	T1	10	300.0	69.6199	0.0417	36.306	2.4846	4.743	3.0	0.0	2.0	0.0	0.0	0.0	0.0	61.0	43.0	0.7049180327868853	5.806890595608516	5.848744744277091	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0327868852459016
grp-13	T1	11	330.0	67.1803	0.0668	36.3004	2.5164	9.762	1.0	0.0	1.0	0.0	0.0	0.0	0.0	85.0	57.0	0.6705882352941176	6.2494602799216175	6.326846660262595	6.0	3.0	1.0	2.0	0.0	0.0	0.0	0.6666666666666666	0.0941176470588235
grp-13	T1	12	360.0	61.972	0.0501	36.2997	2.5051	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	100.0	68.0	0.68	6.467740458463456	6.512669027788687	3.0	7.0	0.0	4.0	0.0	0.0	0.0	0.8	0.07
grp-13	T1	13	390.0	63.6058	0.0667	36.2983	2.6651	0.868	6.0	0.0	1.0	0.0	0.0	0.0	0.0	26.0	23.0	0.8846153846153846	4.483856189774723	4.501629167387823	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0769230769230769
grp-13	T1	14	420.0	67.7247	0.0918	36.2949	2.9246	4.081	1.0	0.0	2.0	0.0	0.0	0.0	0.0	74.0	51.0	0.6891891891891891	6.135030038332083	6.1699250014423175	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0135135135135135
grp-13	T1	15	450.0	73.5295	0.1167	36.2872	2.9371	13.273	0.0	0.0	2.0	0.0	0.0	0.0	0.0	25.0	23.0	0.92	4.584962500721156	4.523561956057013	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08
grp-13	T1	16	480.0	75.7936	0.1168	36.2786	2.7975	6.488	4.0	0.0	2.0	0.0	0.0	0.0	0.0	77.0	51.0	0.6623376623376623	6.142664355548855	6.202152023829224	4.0	5.0	2.0	2.0	1.0	2.0	0.0	0.25	0.0779220779220779
grp-13	T1	17	510.0	74.3656	0.142	36.2694	2.8051	4.848	2.0	0.0	3.0	0.0	0.0	0.0	0.0	96.0	58.0	0.6041666666666666	6.464592450436211	6.554588851677623	2.0	3.0	2.0	1.0	0.0	0.0	1.0	0.5	0.03125
grp-13	T1	18	540.0	67.4896	0.1169	36.2566	2.9022	10.378	8.0	0.0	4.0	0.0	0.0	0.0	0.0	39.0	30.0	0.7692307692307693	5.142664355548852	5.209453365628954	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.1025641025641025
grp-13	T1	19	570.0	63.9631	0.1252	36.249	2.9572	8.131	2.0	0.0	2.0	0.0	0.0	0.0	0.0	28.0	17.0	0.6071428571428571	4.32859953904025	4.517559429596343	6.0	2.0	0.0	5.0	0.0	2.0	0.0	0.8333333333333334	0.3928571428571428
grp-13	T2	0	0.0	64.7648	0.0334	36.2938	2.9063	11.694	0.0	0.0	3.0	1.0	0.0	0.259	0.0	26.0	22.0	0.8461538461538461	4.643856189774723	4.584962500721156	3.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.1153846153846153
grp-13	T2	1	30.0	65.0824	0.0417	36.3001	2.8836	1.741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-13	T2	2	60.0	65.4998	0.0751	36.3101	2.8532	4.148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-13	T2	3	90.0	66.6955	0.1086	36.3134	2.8234	59.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-13	T2	5	150.0	68.0649	0.0751	36.3051	2.6504	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	10.0	0.7692307692307693	3.418295834054489	3.459431618637298	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0769230769230769
grp-13	T2	6	180.0	72.0547	0.0919	36.3123	2.5494	4.102	0.0	0.0	1.0	0.0	0.0	0.0	0.0	42.0	32.0	0.7619047619047619	5.357552004618081	5.321928094887364	2.0	2.0	0.0	3.0	0.0	0.0	0.0	0.75	0.119047619047619
grp-13	T2	7	210.0	72.2999	0.0501	36.3199	2.6428	3.522	0.0	0.0	1.0	0.0	0.0	0.0	0.0	76.0	53.0	0.6973684210526315	6.14881869049589	6.182426338601928	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0263157894736842
grp-13	T2	8	240.0	67.2955	0.0917	36.3234	2.7589	9.831	0.0	0.0	1.0	0.0	0.0	0.0	0.0	37.0	30.0	0.8108108108108109	5.114369445886754	5.129283016944964	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-13	T2	9	270.0	65.5791	0.1336	36.3256	2.8609	5.026	3.0	0.0	2.0	1.0	1.0	0.878	0.0	76.0	46.0	0.6052631578947368	6.1754853571625565	6.182426338601928	1.0	2.0	0.0	3.0	0.0	0.0	0.0	0.75	0.0526315789473684
grp-13	T2	10	300.0	64.8023	0.1501	36.3219	2.9513	1.762	1.0	0.0	1.0	0.0	0.0	0.0	0.0	81.0	60.0	0.7407407407407407	6.162492001110313	6.2531478367847	0.0	7.0	0.0	2.0	1.0	0.0	0.0	0.25	0.0246913580246913
grp-13	T2	11	330.0	63.6108	0.1502	36.3166	2.9705	6.884	0.0	0.0	2.0	4.0	2.0	2.438	0.5	61.0	40.0	0.6557377049180327	5.72764247057246	5.814846439192345	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0163934426229508
grp-13	T2	12	360.0	58.8582	0.1669	36.3093	2.9491	1.582	3.0	0.0	1.0	0.0	0.0	0.0	0.0	62.0	42.0	0.6774193548387096	5.799589796579277	5.906890595608517	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.5	0.032258064516129
grp-13	T2	13	390.0	62.5506	0.1502	36.2984	2.9085	3.173	1.0	0.0	2.0	0.0	0.0	0.0	0.0	130.0	77.0	0.5923076923076923	6.927856034476234	7.0	3.0	5.0	1.0	3.0	1.0	0.0	0.0	0.4	0.0461538461538461
grp-13	T2	14	420.0	66.656	0.142	36.2852	2.9265	3.101	2.0	0.0	1.0	0.0	0.0	0.0	0.0	36.0	30.0	0.8333333333333334	5.129283016944964	5.087462841250338	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0277777777777777
grp-13	T2	15	450.0	69.1746	0.1001	36.2732	2.9199	3.221	2.0	0.0	1.0	0.0	0.0	0.0	0.0	65.0	45.0	0.6923076923076923	5.875	5.945533891753889	0.0	9.0	0.0	5.0	0.0	0.0	0.0	0.8333333333333334	0.0769230769230769
grp-13	T2	16	480.0	68.4152	0.1001	36.265	2.9398	4.967	0.0	0.0	3.0	0.0	0.0	0.0	0.0	62.0	47.0	0.7580645161290323	5.8323766818251785	5.906890595608517	1.0	9.0	0.0	2.0	0.0	1.0	0.0	0.6666666666666666	0.0483870967741935
grp-13	T2	17	510.0	64.6328	0.1252	36.2543	3.0135	4.644	2.0	0.0	1.0	0.0	0.0	0.0	0.0	94.0	52.0	0.5531914893617021	6.307870907835704	6.480083695187462	0.0	10.0	3.0	3.0	0.0	1.0	0.0	0.75	0.0319148936170212
grp-13	T2	18	540.0	61.504	0.1503	36.2488	3.0372	6.589	1.0	0.0	2.0	0.0	0.0	0.0	0.0	74.0	52.0	0.7027027027027027	6.069894593096965	6.1699250014423175	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.5	0.0405405405405405
grp-13	T2	19	570.0	59.5937	0.075	36.2505	3.0238	14.775	1.0	0.0	4.0	0.0	0.0	0.0	0.0	41.0	28.0	0.6829268292682927	5.171928094887363	5.234120167580196	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073170731707317
grp-13	T2	20	600.0	65.3631	0.0334	36.2511	3.0206	11.925	1.0	2.0	4.0	0.0	0.0	0.0	0.0	61.0	42.0	0.6885245901639344	5.794309137239126	5.848744744277091	3.0	2.0	0.0	1.0	0.0	1.0	2.0	0.5	0.0655737704918032
grp-13	T2	21	630.0	67.2062	0.1085	36.2478	2.9835	12.061	3.0	1.0	3.0	0.0	0.0	0.0	0.0	50.0	31.0	0.62	5.410628211462147	5.501629167387827	5.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.1
grp-13	T2	22	660.0	63.5233	0.1836	36.2413	2.9496	6.185	1.0	0.0	4.0	0.0	0.0	0.0	0.0	65.0	38.0	0.5846153846153846	5.800704882778696	5.945533891753889	10.0	3.0	0.0	1.0	0.0	4.0	0.0	0.5	0.1692307692307692
grp-13	T2	23	690.0	60.9456	0.1585	36.2353	3.0394	2.223	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	14.0	1.0	3.7004397181410926	3.584962500721156	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714
grp-14	T1	0	0.0	57.4912	0.2419	35.3336	3.3651	7.315	1.0	0.0	3.0	1.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T1	1	30.0	58.6344	0.1667	35.3629	3.3484	6.044	0.0	0.0	1.0	2.0	1.0	1.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T1	2	60.0	71.9005	0.1753	35.4011	3.3187	1.625	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T1	3	90.0	59.7396	0.142	35.4112	3.3341	4.303	1.0	0.0	1.0	1.0	0.0	0.856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T1	4	120.0	63.0612	0.1584	35.4093	3.3782	3.772	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T1	5	150.0	67.3015	0.1836	35.4153	3.367	1.224	0.0	0.0	2.0	2.0	2.0	14.151	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T1	6	180.0	62.8962	0.1671	35.4323	3.1666	1.878	3.0	0.0	1.0	2.0	2.0	2.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T1	7	210.0	55.173	0.1752	35.4545	2.978	5.261	2.0	1.0	3.0	2.0	2.0	10.65	0.0	45.0	32.0	0.7111111111111111	5.41397707318275	5.426264754702098	4.0	4.0	0.0	1.0	0.0	1.0	1.0	0.5	0.1111111111111111
grp-14	T1	8	240.0	64.3696	0.0917	35.4726	2.9633	1.655	3.0	0.0	3.0	0.0	0.0	0.0	0.0	46.0	42.0	0.9130434782608696	5.447408651885229	5.459431618637296	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.5	0.0217391304347826
grp-14	T1	9	270.0	68.8324	0.1167	35.4852	2.9618	1.46	0.0	0.0	1.0	0.0	0.0	0.0	0.0	88.0	59.0	0.6704545454545454	6.273347087777879	6.40300894074861	2.0	6.0	0.0	3.0	0.0	1.0	0.0	0.75	0.0568181818181818
grp-14	T1	10	300.0	70.0773	0.1838	35.4965	3.0185	0.844	0.0	1.0	2.0	0.0	0.0	0.0	0.0	58.0	46.0	0.7931034482758621	5.679295496582922	5.735926350629037	2.0	5.0	0.0	5.0	0.0	0.0	0.0	0.8333333333333334	0.1206896551724138
grp-14	T1	11	330.0	69.9104	0.1836	35.5034	3.0911	6.752	1.0	0.0	2.0	0.0	0.0	0.0	0.0	99.0	60.0	0.6060606060606061	6.512669027788686	6.599912842187142	1.0	4.0	1.0	1.0	0.0	0.0	0.0	0.5	0.0202020202020202
grp-14	T1	12	360.0	72.8678	0.1668	35.4967	3.1256	5.939	3.0	0.0	1.0	0.0	0.0	0.0	0.0	43.0	35.0	0.813953488372093	5.344698375159715	5.357552004618081	1.0	3.0	0.0	2.0	0.0	0.0	0.0	0.6666666666666666	0.0697674418604651
grp-14	T1	13	390.0	82.5245	0.1503	35.4848	3.1635	4.402	4.0	1.0	3.0	0.0	0.0	0.0	0.0	57.0	40.0	0.7017543859649122	5.807354922057609	5.781359713524656	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0175438596491228
grp-14	T1	14	420.0	73.8119	0.1668	35.4756	3.2501	13.305	1.0	1.0	4.0	0.0	0.0	0.0	0.0	87.0	55.0	0.632183908045977	6.3564973128416336	6.409390936137707	1.0	10.0	0.0	6.0	0.0	2.0	0.0	0.8571428571428571	0.0804597701149425
grp-14	T2	0	0.0	66.8404	0.2251	35.4496	3.3303	85.414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T2	3	90.0	70.4633	0.2254	35.4989	3.3979	15.704	7.0	0.0	3.0	2.0	0.0	0.642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-14	T2	4	120.0	71.7118	0.2172	35.5114	3.3	11.403	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
