group_id	task_id	window_index	word_count	bert_umap1	bert_umap2	bert_umap3	bert_umap4	bert_umap5	bert_umap6	bert_umap7	bert_umap8	bert_umap9	bert_umap10	bert_valid
grp-14	T2	18	85	-1.6049362	5.757152	5.0433564	3.8047101	5.592975	4.8457236	3.5052984	1.066407	6.251747	6.6164255	True
grp-14	T2	19	33	-1.6395067	5.4416227	4.497048	3.59694	5.9724736	4.0635514	3.6413112	2.0663173	5.576394	5.89348	True
grp-14	T2	20	44	-0.98259425	5.653039	4.7903123	3.4113386	5.492986	4.254514	3.3673081	2.1713357	5.8640313	5.5796714	True
grp-14	T2	21	50	-1.5960732	5.518784	4.8896303	3.7607193	5.4418077	4.8970585	3.3099208	1.1778089	6.04846	6.64171	True
grp-14	T2	22	93	-1.6539686	5.6294775	5.0020685	3.7933986	5.4911942	4.909927	3.4521005	1.1415482	6.1957006	6.677303	True
grp-14	T2	23	70	-1.6590369	5.532574	4.5813355	3.6963542	5.6698656	4.4494796	3.5679286	1.7448086	5.751665	6.10564	True
grp-14	T2	24	24	-0.50579345	4.841559	4.216095	3.1975093	7.1822557	2.850523	2.133293	1.0291427	5.3609433	6.242462	True
grp-14	T2	25	31	-0.14533997	3.7260401	3.3547208	2.9740374	7.074874	2.435911	1.4243956	2.3419921	5.2259345	5.9448314	True
grp-14	T2	26	62	-0.548332	4.6280565	3.9528084	3.23851	7.083121	2.8043237	1.9993843	1.2436932	5.213574	6.141095	True
grp-14	T2	27	22	-0.18998243	3.8903024	3.5376854	2.951442	7.271325	2.313632	1.5804534	2.1895893	5.210087	5.93461	True
grp-14	T3	0	0	21.112614	4.149559	5.772441	6.635259	4.264203	5.1816597	4.289659	4.2429495	5.339696	4.6484575	False
grp-14	T3	1	0	21.057343	3.9658005	5.5963492	6.8423877	4.2966056	5.3217163	4.2152467	4.097192	5.4098144	4.5048795	False
grp-14	T3	2	0	20.985518	4.0535245	5.54651	6.6650453	4.2681403	5.1670337	4.1751323	4.351836	5.453368	4.7958093	False
grp-14	T3	3	0	21.223654	3.8887165	5.819359	6.906353	4.307614	5.1825404	4.206595	4.174759	5.4500084	4.65821	False
grp-14	T3	4	0	21.065079	3.9159002	5.584368	6.661291	4.4490695	5.2410445	4.3285146	4.2155833	5.4979343	4.694406	False
grp-14	T3	5	0	21.179203	4.165485	5.6355395	6.622735	4.2173758	5.1464324	4.3040276	4.301459	5.544725	4.7157335	False
grp-14	T3	6	0	21.319813	4.05829	5.7119656	7.025872	4.269294	5.1927	4.306441	4.3157973	5.4256325	4.8509097	False
grp-14	T3	7	0	21.069798	3.898731	5.7763824	6.724585	4.287038	5.348974	4.230286	4.5167904	5.822019	4.6909194	False
grp-14	T3	8	0	20.952164	3.982559	5.7500076	7.017284	4.4411864	5.3599095	4.3405857	4.523185	5.307541	4.570673	False
grp-14	T3	9	6	-0.45790753	5.568407	4.7833657	3.5615003	7.549913	3.023194	2.2795448	0.27260065	5.8172235	6.5023665	True
grp-14	T3	10	35	-0.44573307	5.5922723	4.817913	3.5904484	7.56482	2.9912364	2.258466	0.24895787	5.786769	6.5216694	True
grp-14	T3	11	83	-0.44211698	5.642626	5.0811687	3.4926913	7.0500584	3.198359	2.482178	0.5770202	5.7757154	6.4742737	True
grp-14	T3	12	42	-0.4897202	5.52144	4.866392	3.599249	7.3163056	2.9576557	2.3121645	0.57807356	5.6742883	6.4579043	True
grp-14	T3	13	70	-0.6118099	5.5131035	4.813665	3.5229495	7.392868	3.1806355	2.4338644	0.44632587	5.8368435	6.5004377	True
grp-14	T3	14	84	-0.29324242	5.2748375	4.805444	3.520752	7.5611753	2.4484324	2.1026182	0.9518271	5.4963574	6.3181334	True
grp-14	T3	15	83	-0.6912566	5.6637526	5.005354	3.4828494	6.3555393	3.785336	2.798499	0.9496018	5.929252	6.2926483	True
grp-14	T3	16	116	-0.40527695	5.528163	5.070147	3.2315671	7.0596857	3.259599	2.4902594	0.44449505	5.939529	6.541956	True
grp-14	T3	17	51	-0.3219097	5.472993	4.8945103	3.2346475	7.2085547	3.2606468	2.2763262	0.13351828	6.0431547	6.60051	True
grp-14	T3	18	47	-0.32310328	4.087334	3.5488477	3.2003467	7.330883	2.2960029	1.6214621	2.0894108	5.216564	5.8828425	True
grp-14	T3	19	73	-0.43622428	5.5368896	4.828329	3.6557968	7.345495	2.9237826	2.2145283	0.49727756	5.6840878	6.471582	True
grp-14	T3	20	91	-0.34605986	5.5028367	5.0544252	3.1713398	7.0334425	3.2710514	2.4731414	0.4240766	5.9922376	6.5437393	True
grp-14	T3	21	25	-0.2778036	4.1988196	3.7205584	3.2915142	7.4877563	2.0763397	1.6157099	2.1939886	5.1927304	5.8527513	True
grp-14	T4	0	0	21.129988	4.010035	5.770425	6.7782793	4.107787	5.2073584	4.15893	4.27559	5.482121	4.8713274	False
grp-14	T4	1	0	21.049019	4.073545	5.7253013	6.996607	3.9741404	5.5444717	4.2483625	4.2989273	5.510699	4.5227695	False
grp-14	T4	2	0	21.034252	4.0314746	5.79535	6.7098284	4.3561764	5.528942	4.0917845	4.282666	5.28201	4.6709914	False
grp-14	T4	3	0	21.166489	4.0524445	5.9075947	6.801704	4.1963167	5.291113	4.19769	4.3483644	5.3607264	4.7350583	False
grp-14	T4	4	0	21.162937	4.3101277	5.7464347	6.716254	4.1716576	5.383025	4.1234818	4.213521	5.527034	4.665598	False
grp-14	T4	5	0	21.089952	4.188681	5.7129736	6.834716	4.29567	5.2921453	4.1748357	4.463672	5.631486	4.709021	False
grp-14	T4	6	0	21.126995	4.072184	5.803654	6.9171295	4.4393964	5.200388	4.1239657	4.3554034	5.7990966	4.8284564	False
grp-14	T4	7	21	0.032378033	4.135033	4.2240767	2.0007331	7.7859607	2.025503	2.0622401	1.3564163	5.075638	6.1557565	True
grp-14	T4	8	24	0.012981861	4.4924216	4.484736	2.709513	7.840008	1.7009146	1.9122287	1.658785	4.9836593	6.021354	True
grp-14	T4	9	50	0.16079482	4.3142457	4.410053	2.438926	7.823025	1.7492975	1.8002144	1.4678768	4.984434	6.144155	True
grp-14	T4	10	69	0.068689294	4.2321353	4.3164067	2.2873957	7.8728504	1.8221654	1.9264629	1.5061405	5.0237975	6.124672	True
grp-14	T4	11	75	0.009305285	4.1492376	4.2311583	1.934395	7.8217764	2.0717776	2.1111674	1.3185035	5.131431	6.1749325	True
grp-14	T4	12	73	0.154631	4.201985	4.348553	2.0806875	7.8507113	1.8671496	1.9249682	1.276476	5.0008483	6.2023005	True
grp-14	T4	13	77	0.15274869	4.3948793	4.568435	2.112877	7.8292584	1.8469208	2.0373056	1.1390504	4.9179373	6.2218413	True
grp-14	T4	14	9	-0.10403501	4.233509	3.969785	3.0760574	7.657494	1.8530917	1.635744	2.0234978	5.0775948	5.907949	True
grp-15	T1	0	0	21.196781	4.022392	5.913449	6.705775	4.2097144	5.083353	4.0995364	4.41676	5.4849634	4.524336	False
grp-15	T1	1	0	21.05301	4.0423026	5.9158072	6.8528976	4.379244	5.2963223	4.0569897	4.3271255	5.6021457	4.8371396	False
grp-15	T1	2	0	21.000679	3.9310558	5.572062	6.866702	4.138007	5.378646	4.1583242	4.217256	5.1886945	4.5113406	False
grp-15	T1	3	0	21.097239	4.204894	5.6727457	6.6607146	4.0393314	5.2068477	3.9996824	4.4135346	5.675097	4.68248	False
grp-15	T1	4	0	21.360245	4.142854	5.7975264	6.7928243	4.2458143	5.403208	4.0223365	4.493301	5.506858	4.5741596	False
grp-15	T1	5	0	21.42133	4.0045857	5.7325234	6.833463	4.4821086	5.190273	4.0861964	4.3831806	5.6121902	4.6653223	False
grp-15	T1	6	21	-0.0521157	4.179172	4.1970506	2.0974755	7.8505397	2.001822	2.130465	1.4802957	5.1151752	6.0917068	True
grp-15	T1	7	68	-1.5319179	5.3414345	4.429817	3.434495	6.182973	3.7500496	3.6861734	2.4046955	5.503094	5.6321774	True
grp-15	T1	8	78	-0.41854414	4.002879	3.5769353	3.0072062	6.897558	2.6923966	1.848991	2.2463834	5.214498	5.8879843	True
grp-15	T1	9	64	-1.6140212	5.4021544	4.4545684	3.5614147	6.0416436	3.9526117	3.6511173	2.1788046	5.521702	5.8071876	True
grp-15	T1	10	79	-0.6419405	4.956662	4.4481316	3.469504	7.4134703	2.273868	2.4629354	2.1828668	5.2358265	5.763947	True
grp-15	T1	11	59	-0.33948326	4.1976447	3.8803837	3.1379642	7.32635	2.252157	1.9013584	2.3508465	5.259365	5.8282485	True
grp-15	T1	12	92	-1.6031687	5.141591	4.202389	3.1420915	6.182273	3.521812	3.8895638	3.3231668	5.468769	4.9625463	True
grp-15	T1	13	67	-0.36976677	3.9110157	3.5255706	2.9643111	6.927314	2.625639	1.7674704	2.347676	5.2243223	5.862634	True
grp-15	T1	14	103	-1.6351765	5.3518243	4.3924823	3.2898269	6.009546	3.8491907	3.9002395	2.9250891	5.61769	5.249804	True
grp-15	T1	15	49	-1.7264581	5.330116	4.063155	3.3420334	6.3787026	3.4788725	4.1719475	3.159359	5.1168613	5.041905	True
grp-15	T1	16	70	-0.7652122	4.787256	4.2125654	3.2681134	7.2214336	2.4208689	2.6313555	2.3750095	5.182936	5.620502	True
grp-15	T1	17	84	-0.16020465	4.482102	4.292714	2.9419572	7.6701074	1.7575494	1.9484559	2.0350454	4.9257708	5.8403826	True
grp-15	T1	18	67	-0.28556985	4.459171	4.140458	3.1075048	7.523849	1.8716872	1.9673108	2.269168	4.9699273	5.739771	True
grp-15	T1	19	51	-0.30029282	4.50198	4.128798	3.348552	7.6103544	1.8882011	1.8681612	2.2123427	5.117678	5.7783833	True
grp-15	T1	20	14	-0.2365408	4.174468	3.7656372	3.2983913	7.488413	2.0012019	1.6066942	2.348479	5.1825724	5.8129587	True
grp-15	T2	0	0	21.079094	4.0076337	5.7859483	6.8742766	4.484618	5.3120008	3.9751348	4.190732	5.369827	4.445894	False
grp-15	T2	1	0	21.343565	3.9808133	5.8093657	6.7747326	4.3064218	5.1037264	4.1650286	4.537667	5.5488324	4.7718334	False
grp-15	T2	2	0	21.225254	3.966367	5.7743754	6.908876	3.984702	5.2252913	4.09379	4.4804273	5.4508457	4.8179507	False
grp-15	T2	3	0	21.25644	3.9064684	5.5748167	6.624729	4.324761	4.9638014	4.0142846	4.4339395	5.4643908	4.8213506	False
grp-15	T2	4	0	21.16144	3.9360096	5.876318	6.8614407	4.4399548	5.386934	4.100395	4.366257	5.409437	4.5775523	False
grp-15	T2	5	30	-1.1447506	4.7715044	3.9377146	3.452583	5.6557255	4.1798477	2.4674265	1.4783225	5.4301023	6.198141	True
grp-15	T2	6	55	-1.758837	5.351381	4.753987	3.5483048	5.0457735	4.8735805	3.4849286	2.304485	6.0867743	5.862409	True
grp-15	T2	7	80	-1.1442618	5.1843944	4.9144444	3.4411633	5.161357	4.442376	2.798342	2.1376152	6.0131636	5.955877	True
grp-15	T2	8	79	-1.3505347	5.4842744	4.982925	3.5096443	4.9018393	4.8198333	3.1559584	2.170874	6.1706524	5.81975	True
grp-15	T2	9	70	-1.0309514	5.7318425	4.9602075	3.5348988	4.7947054	4.8518987	3.2114878	2.0647748	6.096836	5.6637373	True
grp-15	T2	10	90	-0.8540912	5.6879635	5.076548	3.3852005	4.9326987	4.7225013	3.2306006	2.1308632	6.124149	5.689088	True
grp-15	T2	11	59	-0.9432925	5.5039797	5.1367607	3.329101	4.846357	4.7780404	3.1069746	2.2083893	6.2285504	5.7818265	True
grp-15	T2	12	110	-1.6727291	5.559578	4.9089174	3.5879874	4.966411	4.933577	3.5753076	2.2588649	6.1719966	5.786817	True
grp-15	T2	13	67	-0.8806302	5.6650586	5.069718	3.3791776	4.9098067	4.7315984	3.2207067	2.1638718	6.1394796	5.6756854	True
grp-15	T2	14	80	-1.2510211	5.4842134	5.0867486	3.526305	4.901486	4.7867723	3.0394728	2.0761297	6.221968	5.8844495	True
grp-15	T2	15	119	-0.94374883	5.5371585	5.1175776	3.3404706	4.852471	4.801178	3.1591618	2.1718707	6.211212	5.792747	True
grp-15	T2	16	35	-0.75896347	4.4819336	3.8649592	3.1043632	6.450437	3.325774	2.4076302	2.0215404	5.4331875	5.8888702	True
grp-15	T2	17	77	-0.6111036	4.790259	4.071212	3.4116588	7.0648847	2.869576	2.0550811	1.166312	5.284891	6.1744595	True
grp-15	T2	18	79	-1.6258998	5.4390283	4.512483	3.5925481	5.9216347	4.1139655	3.6060731	2.0188954	5.602775	5.925733	True
grp-15	T2	19	132	-0.9104772	5.207259	4.8550544	3.2394726	5.76905	4.2618995	2.9394429	1.4044669	5.9555607	6.3112893	True
grp-15	T2	20	130	-1.0517297	5.383924	4.83084	3.4122229	6.060527	4.1802344	2.997929	1.1057881	5.9420905	6.4381065	True
grp-15	T2	21	49	-0.92371106	5.703528	4.813317	3.4189417	5.4143414	4.328773	3.3431811	2.1256397	5.899661	5.5798464	True
grp-15	T2	22	77	-0.9569275	5.6801486	4.789556	3.426756	5.5112195	4.26038	3.3436873	2.09045	5.8635573	5.6163707	True
grp-15	T2	23	36	-0.29245868	3.8699865	3.4877975	2.8826592	7.252993	2.3914356	1.7102964	2.0922077	5.168823	5.903123	True
grp-15	T2	24	75	-0.25713283	4.3058305	4.0516825	2.9825752	7.9242535	2.03608	1.9440564	1.9165208	5.5484533	5.96518	True
grp-15	T2	25	22	-0.29227537	4.286916	4.015534	2.8998451	7.969306	2.1430395	2.0110824	1.8211561	5.675516	6.004161	True
grp-15	T3	0	0	21.109379	3.935854	5.749808	6.9019055	4.416069	5.4780464	3.966364	4.2732677	5.49864	4.491492	False
grp-15	T3	1	0	21.267159	4.0032187	5.7218027	6.642809	4.253474	5.007038	4.0162153	4.494139	5.311304	4.7878785	False
grp-15	T3	2	0	21.140247	4.0046244	5.7881217	6.7582145	4.4174905	5.0014014	4.1276636	4.343009	5.7716494	4.5707836	False
grp-15	T3	3	0	21.112099	3.999231	5.6848326	6.8597093	4.268112	5.379271	3.878415	4.1869154	5.5440187	4.7558975	False
grp-15	T3	4	0	21.037092	3.792171	5.709731	6.9635463	4.2565994	5.2071476	4.0378065	4.453248	5.5837736	4.470875	False
grp-15	T3	5	0	21.073761	3.8088336	5.6985226	6.932294	4.215298	5.09478	4.128562	4.1777	5.6740613	4.4489803	False
grp-15	T3	6	0	21.188263	4.0492363	5.738992	6.8894157	4.0749097	5.096611	4.039925	4.4113755	5.711836	4.8124003	False
grp-15	T3	7	0	21.092928	3.8235083	5.779851	7.0165687	4.0365477	5.303259	4.1090164	4.4346476	5.3603587	4.658376	False
grp-15	T3	8	0	21.18089	3.794825	5.8282194	6.866877	4.0285287	5.2525434	3.9129171	4.4003987	5.422511	4.7583756	False
grp-15	T3	9	0	21.386232	3.8835552	5.6872473	6.7359624	4.2873588	5.1696835	3.841666	4.436107	5.545348	4.7769723	False
grp-15	T3	10	7	-1.0281144	4.842435	4.1493354	3.4031856	6.0362597	3.8640585	2.519183	1.4602133	5.504029	6.2511415	True
grp-15	T3	11	67	-0.29526234	5.245911	4.7979245	3.5020854	7.6000977	2.3924847	2.1369424	1.0212437	5.416231	6.283769	True
grp-15	T3	12	83	-0.9167655	5.377209	4.8357825	3.3350976	6.379496	3.9406018	2.8813207	0.8957673	5.8957314	6.490427	True
grp-15	T3	13	71	-0.40377444	5.702539	5.037885	3.7284567	7.404602	2.9340458	2.2821977	0.36280268	5.64497	6.562816	True
grp-15	T3	14	117	-1.0011735	5.5733843	4.7938204	3.5900676	6.2315707	4.074998	2.8748095	0.91728604	5.9032364	6.371714	True
grp-15	T3	15	74	-0.3557505	5.417861	4.783524	3.2922325	7.45802	3.0312657	2.2292743	0.2423467	5.96317	6.542246	True
grp-15	T3	16	73	-0.38751462	5.4563236	5.1454515	3.2143614	7.2728252	2.9603143	2.467278	0.5842964	5.6777644	6.5589027	True
grp-15	T3	17	83	-0.4803678	5.6172013	4.971968	3.4835846	7.194823	3.28521	2.4594302	0.32561457	5.8606186	6.5777664	True
grp-15	T3	18	48	-0.48557168	5.3280115	4.712177	3.3999	7.621507	2.7309039	2.3543162	0.8458034	5.74758	6.310669	True
grp-15	T3	19	78	-0.36631733	5.242656	4.9922824	3.1936977	7.400419	2.5616064	2.4601882	1.2496991	5.6271343	6.2623057	True
grp-15	T3	20	67	-0.6855233	4.948926	4.251704	3.3681095	7.0998716	2.8277774	2.3868196	1.4409766	5.3250737	6.056008	True
grp-15	T3	21	82	-0.18964715	4.276758	4.047418	2.6174803	7.9389305	2.275042	1.9834974	1.3936163	5.613929	6.1821003	True
grp-15	T3	22	52	-0.58418083	5.356134	4.8064027	3.4096282	7.298449	2.841838	2.5581613	1.0999446	5.608754	6.2636495	True
grp-15	T3	23	12	-0.31596166	4.214248	3.7328565	3.0766742	7.3630633	2.4029515	1.750322	1.6236695	5.1897736	6.012096	True
grp-15	T4	0	0	21.098236	3.872228	5.7111177	6.691126	4.278629	4.997567	3.947219	4.3142796	5.668937	4.4954567	False
grp-15	T4	1	0	21.152294	4.067291	5.6780477	6.6887	4.088076	5.1757526	3.9348927	4.455291	5.434155	4.7126327	False
grp-15	T4	2	0	21.178925	3.8641624	5.7248387	6.961065	3.980802	5.181793	4.1350904	4.436508	5.496595	4.695299	False
grp-15	T4	3	0	21.552654	4.083676	5.6953044	7.0376515	4.2168193	5.2866526	4.0609555	4.2851653	5.6203284	4.562841	False
grp-15	T4	4	0	21.408405	3.961396	5.6694417	6.8889494	4.3374653	5.168056	4.1574807	4.563911	5.442935	4.3471823	False
grp-15	T4	5	41	-0.5209601	4.607167	3.947655	3.1886244	7.079006	2.805641	1.9757172	1.1923277	5.1958237	6.1574316	True
grp-15	T4	6	55	0.015227465	4.1190515	4.1821117	2.1036847	7.643977	2.0351362	2.0274882	1.4479654	4.9734983	6.100264	True
grp-15	T4	7	30	0.09906504	4.206933	4.307833	2.271789	7.846593	1.789014	1.9043411	1.4989161	4.9854536	6.102277	True
grp-15	T4	8	81	0.17009538	4.3068843	4.5131135	2.0747638	7.8345895	1.810478	1.9997267	1.1938444	4.882047	6.195816	True
grp-15	T4	9	98	0.17402793	4.224107	4.4182587	1.9224628	7.8685756	1.9052063	2.0059102	1.1317437	4.9808807	6.2479806	True
grp-15	T4	10	100	0.14043376	4.420727	4.542164	2.3885717	7.84882	1.7388829	1.9166896	1.3683654	4.9333525	6.148396	True
grp-15	T4	11	53	0.18618476	4.358565	4.5672846	2.0156012	7.858133	1.8751134	2.0228164	1.0411464	4.932038	6.2693634	True
grp-15	T4	12	11	-0.1463353	3.8068717	3.4086509	2.9757793	7.2790914	2.2966797	1.4326429	2.2382605	5.2611256	5.9259915	True
grp-16	T1	0	0	21.324102	4.098055	5.659175	6.765369	4.022615	5.200657	3.8804677	4.507245	5.3369246	4.560148	False
grp-16	T1	1	0	21.206228	4.0356736	5.700222	6.9343176	4.3571506	5.0229087	4.0944486	4.45527	5.448901	4.463349	False
grp-16	T1	2	0	21.118017	3.883708	5.7176294	6.847	4.212926	5.449473	3.9240623	4.499186	5.751067	4.630383	False
grp-16	T1	3	0	21.07489	4.10917	5.7033105	6.6969695	4.353438	5.279019	3.7948244	4.40615	5.6160946	4.7305293	False
grp-16	T1	4	0	21.207258	3.9192595	5.648187	6.7499156	4.299815	5.173988	3.8753915	4.6057396	5.452387	4.7137313	False
grp-16	T1	5	0	21.217293	3.7419431	5.673741	7.0220013	4.3085594	5.0784535	3.8493032	4.3975916	5.647844	4.8036666	False
grp-16	T1	6	16	-1.526094	5.0399227	3.8915753	3.1619427	6.762988	3.0165896	3.8510516	3.1406817	4.9801936	5.0047026	True
grp-16	T1	7	79	-1.7565792	5.3039784	4.0144076	3.362672	6.3933964	3.4083767	4.078986	3.209113	5.0808773	4.99288	True
grp-16	T1	8	46	-1.697563	5.48151	4.8112917	3.514414	5.0525894	4.809899	3.6126719	2.4530327	6.0896807	5.679751	True
grp-16	T1	9	61	-1.6483662	5.1129165	4.036032	3.2364461	6.4294314	3.2318487	3.878824	3.3392498	5.2199445	4.9249625	True
grp-16	T1	10	57	-1.6447232	5.390062	4.3333883	3.238619	6.121529	3.7427807	4.1805754	3.1686778	5.3900137	5.0621676	True
grp-16	T1	11	56	-1.6551056	5.4267764	4.457228	3.5328677	5.962213	4.0409513	3.754397	2.271198	5.5569425	5.7443476	True
grp-16	T1	12	73	-1.6435838	5.461022	4.4986973	3.3832936	5.765483	4.1202445	3.8870988	2.7539124	5.692629	5.376137	True
grp-16	T1	13	68	-1.6703551	5.262813	4.302812	3.2279444	6.175953	3.5914357	4.077623	3.2081919	5.4411006	5.0455832	True
grp-16	T1	14	51	-1.6475259	5.092176	4.0504985	3.1885505	6.3847013	3.2686853	3.9128602	3.4031584	5.271623	4.8789234	True
grp-16	T1	15	65	-1.6245723	5.324671	4.3159556	3.159987	6.0169067	3.7331743	4.1189704	3.4308426	5.485634	4.876101	True
grp-16	T1	16	98	-0.6193834	4.334263	3.6948802	3.2177613	6.952265	2.7185247	2.0607455	2.0047016	5.160286	5.876763	True
grp-16	T1	17	67	-1.5945995	5.1664367	4.0682263	3.503912	6.5128975	3.318076	3.596722	2.5541902	5.135141	5.490805	True
grp-16	T1	18	47	-1.730661	5.2401023	3.9630897	3.4286945	6.5061064	3.2893126	3.9429402	3.0060115	4.9973197	5.136553	True
grp-16	T1	19	54	-0.73873067	4.9881105	4.3945622	3.3017714	7.0563707	2.789674	2.6054018	1.7325487	5.3420596	5.9542317	True
grp-16	T1	20	28	-0.32924113	3.7913451	3.4194386	2.7049136	7.6003623	2.209263	1.8489839	2.018561	5.263424	5.825187	True
grp-16	T2	0	0	21.161114	3.80059	5.5714636	6.8516655	4.4286437	4.9877996	3.9538672	4.3788075	5.639521	4.5596375	False
grp-16	T2	1	0	20.986809	4.0989037	5.719041	6.803369	4.278232	5.284741	3.7738895	4.3889165	5.5244107	4.4904346	False
grp-16	T2	2	0	21.080961	4.083697	5.5850563	6.8781643	4.229475	4.958463	3.7504184	4.494695	5.634135	4.612132	False
grp-16	T2	3	0	21.232769	3.8594646	5.595148	6.9717245	4.061892	5.191768	3.9567063	4.5700293	5.404953	4.8108034	False
grp-16	T2	4	0	21.162577	4.263236	5.570207	6.875835	4.324207	5.120238	3.9867895	4.319838	5.774387	4.6430454	False
grp-16	T2	5	0	21.291363	4.0467386	5.6019273	6.879844	4.305964	5.259012	3.7515368	4.3188634	5.40157	4.8772593	False
grp-16	T2	6	112	-1.0944123	5.6737924	4.9254436	3.5846825	5.3435054	4.6523266	3.1119418	1.4763422	6.0896015	6.1570425	True
grp-16	T2	7	35	-1.6769358	5.4785795	4.4373703	3.6567047	5.942947	4.0504932	3.5984504	2.04711	5.524047	5.86125	True
grp-16	T2	8	74	-1.6500401	5.4777937	4.8202443	3.536639	5.012842	4.8319416	3.4805863	2.3598802	6.079424	5.7275534	True
grp-16	T2	9	78	-1.1263124	5.6824713	5.107901	3.5152488	4.7772636	4.941455	3.2277303	2.0720644	6.2527843	5.7655396	True
grp-16	T2	10	31	-1.3451581	5.7143593	4.8914194	3.5659175	4.998536	4.941792	3.4999094	1.9156398	6.135436	5.88383	True
grp-16	T2	11	88	-1.5504597	5.3169036	4.8351917	3.4604154	4.937166	4.9133997	3.3823254	2.3120635	6.1477532	5.8749137	True
grp-16	T2	12	66	-0.98369503	5.442809	4.768858	3.4709494	6.195085	4.042916	2.8842595	1.0097852	5.8730516	6.3881464	True
grp-16	T2	13	100	-1.0409889	5.755657	5.0148096	3.4940412	4.8170047	4.8593655	3.2781518	2.1274948	6.163387	5.626259	True
grp-16	T2	14	150	-1.1888114	4.787956	3.912211	3.4340324	5.3839593	4.440322	2.5134745	1.58605	5.4842987	6.0772505	True
grp-16	T2	15	15	-0.36615318	4.866477	4.5294237	3.6094759	7.733453	1.9426632	1.9808803	2.0065813	5.4279737	5.9000244	True
grp-16	T2	16	78	-1.4645162	5.5831995	4.8573084	3.691887	5.5464535	4.8598986	3.2518723	1.1353719	6.0430264	6.527476	True
grp-16	T2	17	100	-1.630341	5.7607756	4.9381795	3.747791	5.418932	4.990293	3.5092466	1.2749338	6.210666	6.385557	True
grp-16	T2	18	43	-1.2826055	4.683928	3.7595363	3.3886864	5.6207876	4.193802	2.577376	1.4090037	5.2543416	6.213401	True
grp-16	T2	19	70	-1.5051597	4.9183455	3.980176	3.6114693	5.5584574	4.354644	2.7597463	1.3535445	5.3581047	6.34577	True
grp-16	T2	20	72	-1.2780672	4.700545	3.787858	3.3609233	5.614245	4.215019	2.6311889	1.3972245	5.276214	6.206542	True
grp-16	T2	21	49	-1.5053861	4.908567	3.976857	3.6048117	5.5396633	4.374115	2.7407258	1.3387299	5.3649573	6.3572063	True
grp-16	T2	22	20	-1.5412389	4.823632	3.8612633	3.5825107	5.5489354	4.313141	2.687119	1.2968861	5.249378	6.3764734	True
grp-16	T3	0	0	21.20828	3.654376	5.5732675	6.940374	4.1362443	5.186036	3.915175	4.486091	5.5770154	4.684282	False
grp-16	T3	1	0	21.427727	3.985312	5.6011786	6.914629	4.233392	5.0006976	3.8323162	4.324567	5.4968123	4.7488704	False
grp-16	T3	2	0	21.403887	3.8427763	5.7270064	6.956451	4.090593	5.137399	3.8836122	4.3326793	5.6658096	4.645987	False
grp-16	T3	3	0	21.212759	4.111347	5.601911	6.7322855	4.129756	5.3654947	3.7174242	4.5888047	5.5154634	4.5511303	False
grp-16	T3	4	0	20.924166	3.7989566	5.561517	6.967979	4.2898803	5.1510577	3.9559119	4.485003	5.5086703	4.7269793	False
grp-16	T3	5	0	21.436773	3.7418878	5.607312	7.044369	4.395697	5.4167247	4.075979	4.532817	5.635672	4.6257405	False
grp-16	T3	6	0	21.345448	3.7558277	5.604376	6.980427	4.324969	5.1951094	3.9700952	4.454104	5.3817253	4.7754407	False
grp-16	T3	7	0	21.314728	4.0304227	5.6395397	6.664756	4.220193	5.4848557	3.836682	4.4403863	5.6362844	4.5236244	False
grp-16	T3	8	0	21.393764	3.6862636	5.5297904	6.8073263	4.161249	5.315587	3.9326148	4.470325	5.5662446	4.61698	False
grp-16	T3	9	0	21.458204	3.7818124	5.567537	6.803951	4.395345	5.2567806	3.9127996	4.2788258	5.6315036	4.7336106	False
grp-16	T3	10	9	-0.6202766	5.442335	4.8267484	3.290788	7.2424884	3.1167812	2.577244	0.6426297	5.77498	6.4192157	True
grp-16	T3	11	72	-0.28126493	5.3844914	5.0404663	3.348933	7.4904637	2.6266465	2.3793392	0.8442784	5.515746	6.414558	True
grp-16	T3	12	48	-0.29401147	5.311692	5.0560837	3.139015	7.3274384	2.7156577	2.438231	0.95489734	5.6645617	6.381935	True
grp-16	T3	13	75	-0.30741885	5.4557548	5.036257	3.1374495	7.1309958	3.1663294	2.4341972	0.43590766	5.9797583	6.5456214	True
grp-16	T3	14	73	-0.72811574	5.7131696	5.038609	3.5038617	6.276388	3.8415425	2.8590808	1.0002136	5.91868	6.281668	True
grp-16	T3	15	67	-0.2224472	5.4506264	5.1716223	3.3154743	7.48211	2.6080651	2.3704937	0.7954918	5.5463405	6.4582877	True
grp-16	T3	16	88	-0.3384994	5.608682	5.089666	3.5947886	7.3948603	2.7884638	2.3004816	0.5603627	5.573159	6.510643	True
grp-16	T3	17	84	-0.29820997	5.6106234	5.086155	3.6349447	7.479581	2.6854985	2.2637124	0.6009381	5.5383315	6.479049	True
grp-16	T3	18	36	-0.58733594	4.9848948	4.3270817	3.3241463	7.2299767	2.7789288	2.3161917	1.2316762	5.3774114	6.149201	True
grp-16	T3	19	77	-0.55309755	4.475028	3.9966495	2.9756033	7.2962346	2.348392	2.3110418	2.1524377	5.1239243	5.7271037	True
grp-16	T3	20	70	-0.26277757	5.5808563	5.2375436	3.426974	7.394472	2.7291582	2.3355184	0.58714354	5.5781426	6.555771	True
