group_id	task_id	window_index	window_start_s	n_spk_rows	n_speakers	lex_agreement_count	lex_bigram_entropy	lex_certainty_count	lex_clause_density	lex_concreteness_coverage	lex_concreteness_mean	lex_concreteness_std	lex_dm_additive	lex_dm_causal	lex_dm_contrast	lex_dm_elaboration	lex_dm_temporal	lex_hedging_count	lex_i_count	lex_long_word_ratio	lex_mean_word_len	lex_negative_count	lex_parse_depth_mean	lex_positive_count	lex_question_count	lex_sentiment_ratio	lex_social_composite	lex_subordination_ratio	lex_suggestion_count	lex_trigram_entropy	lex_ttr	lex_turn_cohesion	lex_unique_words	lex_vader_compound	lex_vader_neg	lex_vader_neu	lex_vader_pos	lex_we_count	lex_we_i_ratio	lex_word_count	lex_word_gini	lex_word_hhi
grp-14	T2	22	660.0	8	3	2	6.4907590644435835	0	1.75	0.9578947368421052	2.466813186813187	0.9697987546091676	4	5	2	4	1	5	2	0.14736842105263157	4.2105263157894735	0	2.544642857142857	5	0	0.8333333333333334	0.07368421052631578	0.42857142857142855	0	6.51765343476395	0.6526315789473685	0.09653446744551479	62	0.9852	0.0	0.72	0.28	1	0.3333333333333333	95	0.5184210526315789	0.4951800554016621
grp-14	T2	23	690.0	3	2	2	5.925502123995109	1	1.25	1.0	2.5035211267605635	0.9063983805157351	3	0	0	11	4	12	1	0.16901408450704225	4.408450704225352	0	2.6486486486486487	11	1	0.9166666666666666	0.18309859154929578	0.2	0	6.108524456778164	0.6056338028169014	0.036585365853658534	43	0.9719	0.024	0.658	0.319	1	0.5	71	0.7359154929577465	0.9452489585399724
grp-14	T2	24	720.0	4	3	3	4.523561956057013	0	1.2	0.75	2.6816666666666666	0.9175768208832557	0	0	1	0	0	0	1	0.16666666666666666	4.291666666666667	1	1.2647058823529411	1	0	0.0	0.16666666666666666	0.16666666666666666	0	4.459431618637295	1.0	0.0	24	0.8625	0.0	0.686	0.314	1	0.5	24	0.5208333333333334	0.4826388888888889
grp-14	T2	25	750.0	6	3	1	4.906890595608519	0	1.2	0.9354838709677419	2.6368965517241376	0.8779957719176958	0	2	0	0	1	0	3	0.0	3.4193548387096775	1	1.4736842105263157	1	0	0.0	0.06451612903225806	0.16666666666666666	0	4.857980995127571	0.9032258064516129	0.0	28	0.1531	0.096	0.738	0.167	1	0.25	31	0.4274193548387097	0.39646201873048903
grp-14	T2	26	780.0	14	4	3	5.754427706379873	0	1.0769230769230769	0.9032258064516129	2.6275000000000004	1.0168442955676997	5	3	0	0	1	2	1	0.08064516129032258	3.838709677419355	0	1.2151898734177216	0	1	0.0	0.04838709677419355	0.07142857142857142	0	5.8402239289418505	0.5806451612903226	0.08717948717948718	36	0.875	0.0	0.841	0.159	1	0.5	62	0.5725806451612904	0.6024973985431842
grp-14	T2	27	810.0	9	3	5	4.39231742277876	0	1.0	0.8636363636363636	2.392631578947368	0.6342574780611218	0	0	1	0	0	0	0	0.09090909090909091	3.9545454545454546	0	0.9714285714285714	1	1	0.5	0.2727272727272727	0.0	0	4.321928094887363	0.8636363636363636	0.03125	19	0.9231	0.0	0.543	0.457	1	1.0	22	0.38636363636363635	0.37603305785123964
grp-14	T3	0	0.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-14	T3	1	30.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-14	T3	2	60.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-14	T3	3	90.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-14	T3	4	120.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-14	T3	5	150.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-14	T3	6	180.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-14	T3	7	210.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-14	T3	8	240.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-14	T3	9	270.0	1	1	1	2.321928094887362	0	1.0	1.0	3.0366666666666666	0.7565198095372139	0	0	0	0	0	0	1	0.16666666666666666	4.166666666666667	0	1.1111111111111112	1	0	0.5	0.3333333333333333	0.0	0	2.0	1.0		6	0.8625	0.0	0.238	0.762	0	0.0	6	0.75	1.0
grp-14	T3	10	300.0	3	2	0	5.087462841250338	0	1.6666666666666667	0.9428571428571428	2.576666666666666	1.1127134910350072	1	1	0	0	1	0	1	0.17142857142857143	4.371428571428571	0	1.673913043478261	1	0	0.5	0.02857142857142857	0.4	1	5.044394119358456	0.9428571428571428	0.016666666666666666	33	0.2263	0.086	0.782	0.132	1	0.5	35	0.7071428571428572	0.8432653061224489
grp-14	T3	11	330.0	6	2	0	6.104443620445363	0	2.1666666666666665	0.927710843373494	2.592207792207792	1.1300667988262514	1	3	1	3	1	4	5	0.1927710843373494	3.9397590361445785	1	2.1808510638297873	3	0	0.4	0.03614457831325301	0.5384615384615384	0	6.2070736139690155	0.6144578313253012	0.14688013136288997	51	0.9779	0.017	0.732	0.252	4	0.4444444444444444	83	0.713855421686747	0.865873131078531
grp-14	T3	12	360.0	7	3	3	5.259991029008325	0	1.0	0.9285714285714286	2.5338461538461527	1.159103578001763	3	1	0	2	1	4	0	0.09523809523809523	3.7857142857142856	0	1.469387755102041	3	1	0.75	0.14285714285714285	0.0	0	5.271928094887364	0.7857142857142857	0.07787698412698413	33	0.8548	0.0	0.785	0.215	1	1.0	42	0.4166666666666667	0.40249433106575966
grp-14	T3	13	390.0	11	1	1	5.992582427792657	0	1.3636363636363635	0.9	2.5498412698412696	1.0925163789604257	3	2	1	2	2	1	1	0.12857142857142856	4.0285714285714285	0	1.4666666666666666	1	0	0.5	0.02857142857142857	0.26666666666666666	0	6.028639311838581	0.7428571428571429	0.05891690009337068	52	0.191	0.136	0.685	0.179	0	0.0	70	0.75	1.0
grp-14	T3	14	420.0	4	3	4	6.221366087947371	1	1.5	0.9047619047619048	2.2507894736842107	0.9177672608849995	6	2	1	2	4	2	4	0.16666666666666666	4.035714285714286	0	2.905263157894737	1	0	0.5	0.05952380952380952	0.3333333333333333	0	6.2843812729107675	0.6785714285714286	0.012345679012345678	57	0.9797	0.0	0.719	0.281	1	0.2	84	0.7142857142857143	0.8869047619047619
grp-14	T3	15	450.0	3	1	0	6.25999102900833	1	3.3333333333333335	0.8795180722891566	2.3661643835616437	0.9608524042958202	3	3	0	4	2	6	3	0.12048192771084337	4.036144578313253	0	3.221052631578947	4	0	0.8	0.04819277108433735	0.7	0	6.290467286835232	0.7228915662650602	0.06520657043305127	60	0.8585	0.064	0.773	0.163	0	0.0	83	0.75	1.0
grp-14	T3	16	480.0	6	2	2	6.699795377012531	1	2.375	0.9310344827586207	2.6291666666666664	1.1210726716788637	5	0	1	6	0	12	6	0.07758620689655173	3.8706896551724137	1	2.7286821705426356	5	1	0.5714285714285714	0.0603448275862069	0.5789473684210527	0	6.832890014164754	0.5689655172413793	0.07816239316239317	66	0.9078	0.059	0.775	0.166	0	0.0	116	0.6810344827586207	0.7621878715814505
grp-14	T3	17	510.0	4	2	1	5.63320965569699	0	1.4	0.9230769230769231	2.5466666666666664	1.0771129106190411	1	2	1	1	2	3	4	0.17307692307692307	4.134615384615385	0	1.7741935483870968	2	1	0.6666666666666666	0.057692307692307696	0.2857142857142857	0	5.643856189774728	0.7884615384615384	0.06944444444444443	41	0.8689	0.0	0.813	0.187	1	0.2	52	0.7403846153846154	0.9622781065088757
grp-14	T3	18	540.0	11	3	3	5.512035660188278	0	1.375	0.8958333333333334	2.6002325581395347	1.041929088271596	1	0	1	2	1	2	2	0.10416666666666667	3.5416666666666665	0	1.4035087719298245	2	1	0.6666666666666666	0.10416666666666667	0.2727272727272727	0	5.5235619560570095	0.7916666666666666	0.023076923076923078	38	0.948	0.0	0.683	0.317	4	0.6666666666666666	48	0.46875	0.43489583333333337
grp-14	T3	19	570.0	5	3	2	6.086591668108984	0	1.5714285714285714	0.8904109589041096	2.5924615384615386	1.1262299680031616	5	2	1	3	1	6	3	0.1232876712328767	3.9315068493150687	0	2.1411764705882352	4	0	0.8	0.0821917808219178	0.36363636363636365	1	6.149747119504677	0.7397260273972602	0.0484375	54	0.9883	0.0	0.642	0.358	1	0.25	73	0.6267123287671232	0.692249953086883
grp-14	T3	20	600.0	4	1	1	6.419882552286614	1	3.0	0.9239130434782609	2.3945882352941177	0.9308611483506283	5	3	2	9	1	12	3	0.08695652173913043	3.880434782608696	1	2.7755102040816326	8	0	0.7	0.09782608695652174	0.6666666666666666	1	6.491853096329662	0.5760869565217391	0.13445378151260504	53	0.955	0.016	0.782	0.202	4	0.5714285714285714	92	0.75	1.0
grp-14	T3	21	630.0	11	4	4	4.623516641218013	0	1.1111111111111112	0.9259259259259259	2.3872000000000004	0.7851548637052439	0	0	0	0	0	0	1	0.07407407407407407	3.259259259259259	0	0.9142857142857143	5	2	0.8333333333333334	0.3333333333333333	0.1	0	4.643856189774723	0.7777777777777778	0.12857142857142856	21	0.9482	0.0	0.465	0.535	1	0.5	27	0.1574074074074074	0.27297668038408773
grp-15	T1	0	0.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T1	1	30.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T1	2	60.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T1	3	90.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T1	4	120.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T1	5	150.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T1	6	180.0	1	1	0	4.39231742277876	0	1.5	0.8181818181818182	2.704444444444445	0.9637670432112975	1	1	0	1	0	1	4	0.045454545454545456	3.3181818181818183	0	1.5384615384615385	0	0	0.0	0.0	0.3333333333333333	0	4.321928094887363	0.8181818181818182		18	0.0	0.0	1.0	0.0	0	0.0	22	0.75	1.0
grp-15	T1	7	210.0	8	2	5	5.905568481470253	0	1.5	0.9264705882352942	2.445873015873016	1.0047990163411342	4	0	1	7	1	7	4	0.19117647058823528	4.161764705882353	0	2.3125	8	2	0.8888888888888888	0.19117647058823528	0.3333333333333333	0	5.983788058752401	0.6029411764705882	0.11336580086580086	41	0.9861	0.03	0.592	0.379	0	0.0	68	0.7279411764705882	0.9156574394463668
grp-15	T1	8	240.0	12	3	6	6.259761193221231	1	1.4545454545454546	0.8987341772151899	2.281408450704226	0.851693087243382	1	1	0	1	1	6	3	0.12658227848101267	4.1645569620253164	0	2.0714285714285716	2	3	0.6666666666666666	0.10126582278481013	0.3125	1	6.266786540694905	0.7721518987341772	0.05192913147458602	61	0.9203	0.021	0.788	0.191	2	0.4	79	0.5537974683544303	0.5388559525717034
grp-15	T1	9	270.0	6	3	7	5.9375	1	1.7142857142857142	0.9384615384615385	2.3208196721311474	0.8142688464918117	1	2	1	1	0	4	4	0.2153846153846154	4.523076923076923	0	2.5256410256410255	4	2	0.8	0.16923076923076924	0.4166666666666667	0	5.97727992349992	0.7846153846153846	0.19671794871794873	51	0.9634	0.0	0.732	0.268	0	0.0	65	0.6884615384615385	0.8286390532544378
grp-15	T1	10	300.0	10	4	8	6.207073613969017	1	1.875	0.8780487804878049	2.288333333333333	0.8438140922159468	4	0	0	2	1	3	3	0.10975609756097561	3.9390243902439024	0	2.5217391304347827	4	2	0.8	0.14634146341463414	0.4666666666666667	0	6.296928094887356	0.6829268292682927	0.02345679012345679	56	0.932	0.032	0.753	0.215	2	0.4	82	0.31097560975609756	0.33491969066032123
grp-15	T1	11	330.0	12	3	10	5.64022392894185	2	1.1	0.8360655737704918	2.2719607843137255	0.8091656792655912	0	1	0	0	0	1	1	0.18032786885245902	4.442622950819672	0	1.3888888888888888	0	0	0.0	0.16393442622950818	0.09090909090909091	0	5.7470498290228536	0.5573770491803278	0.01475796930342385	34	0.9432	0.03	0.649	0.32	2	0.6666666666666666	61	0.5204918032786885	0.49583445310400426
grp-15	T1	12	360.0	8	3	4	6.463838596242658	2	2.2857142857142856	0.8695652173913043	2.345875	0.893614421534814	3	1	0	5	0	6	7	0.14130434782608695	4.065217391304348	0	2.6857142857142855	5	1	0.8333333333333334	0.09782608695652174	0.5625	0	6.491853096329662	0.6956521739130435	0.03100331041507512	64	0.9336	0.021	0.813	0.165	0	0.0	92	0.5706521739130435	0.541351606805293
grp-15	T1	13	390.0	9	3	4	6.066089190457767	1	1.4444444444444444	0.8529411764705882	2.3365517241379306	0.843661052474597	1	1	2	5	0	5	6	0.10294117647058823	3.8088235294117645	0	2.011904761904762	5	0	0.8333333333333334	0.1323529411764706	0.3076923076923077	0	6.044394119358462	0.7794117647058824	0.04672583679936621	53	0.9667	0.0	0.698	0.302	0	0.0	68	0.4485294117647059	0.4130622837370242
grp-15	T1	14	420.0	5	2	2	6.515562596873461	1	3.4	0.8640776699029126	2.375168539325843	0.8627667962017335	1	1	2	5	1	4	7	0.18446601941747573	4.097087378640777	0	3.9508196721311477	4	0	0.8	0.05825242718446602	0.7058823529411765	0	6.638409502553759	0.6213592233009708	0.054778554778554776	64	0.9738	0.022	0.752	0.226	0	0.0	103	0.5315533980582524	0.5079649354321802
grp-15	T1	15	450.0	2	1	0	5.5016291673878275	2	3.0	0.8775510204081632	2.0995348837209304	0.5253302548779223	2	0	1	2	0	5	0	0.16326530612244897	4.408163265306122	0	3.4074074074074074	3	0	0.75	0.061224489795918366	0.6666666666666666	0	5.55458885167764	0.7551020408163265	0.16216216216216217	37	0.7033	0.0	0.852	0.148	0		49	0.75	1.0
grp-15	T1	16	480.0	10	3	7	6.05055344228541	0	1.2727272727272727	0.8857142857142857	2.3245161290322587	0.9073546758596499	2	1	1	2	0	6	1	0.14285714285714285	4.214285714285714	0	1.2444444444444445	3	0	0.75	0.14285714285714285	0.21428571428571427	0	6.087462841250345	0.7285714285714285	0.016666666666666666	51	0.9057	0.069	0.673	0.258	0	0.0	70	0.44285714285714284	0.42
grp-15	T1	17	510.0	5	1	5	6.278653889178257	2	2.0	0.9523809523809523	2.3899999999999997	0.9541684861700266	1	4	1	6	2	7	9	0.10714285714285714	3.7857142857142856	0	2.621359223300971	3	1	0.75	0.09523809523809523	0.5	0	6.333161760715648	0.7261904761904762	0.02211830131445905	61	0.7876	0.02	0.838	0.141	2	0.18181818181818182	84	0.75	1.0
grp-15	T1	18	540.0	10	3	5	5.995120720276222	1	1.7	0.8529411764705882	2.1301724137931033	0.6235037023348042	2	1	1	3	0	6	3	0.11764705882352941	3.8823529411764706	0	1.9325842696629214	4	0	0.8	0.1323529411764706	0.4117647058823529	0	6.014091089055431	0.7941176470588235	0.005847953216374269	54	0.9387	0.039	0.715	0.246	1	0.25	68	0.4485294117647059	0.4139273356401384
grp-15	T1	19	570.0	9	2	10	5.468758439731459	0	1.3333333333333333	0.8431372549019608	2.504883720930233	1.0316871981619578	2	1	0	0	0	3	1	0.1568627450980392	4.117647058823529	0	2.015151515151515	3	1	0.75	0.2549019607843137	0.25	0	5.5738935175845965	0.7254901960784313	0.017857142857142856	37	0.9588	0.0	0.656	0.344	0	0.0	51	0.7303921568627451	0.9246443675509419
grp-15	T1	20	600.0	7	3	5	3.7004397181410926	0	1.0	0.8571428571428571	2.5016666666666665	1.0290354167320428	0	0	0	0	0	1	1	0.14285714285714285	4.0	0	0.7142857142857143	1	0	0.5	0.42857142857142855	0.0	0	3.584962500721156	0.9285714285714286	0.0	13	0.6842	0.088	0.527	0.385	0	0.0	14	0.39285714285714285	0.37755102040816324
grp-15	T2	0	0.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T2	1	30.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T2	2	60.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T2	3	90.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T2	4	120.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T2	5	150.0	5	2	2	4.720049960644813	2	1.2	0.9	2.324074074074074	0.8164206398540512	0	0	0	0	0	4	2	0.03333333333333333	3.966666666666667	0	1.1219512195121952	0	1	0.0	0.06666666666666667	0.16666666666666666	0	4.735926350629034	0.8	0.0	24	0.5267	0.0	0.864	0.136	1	0.3333333333333333	30	0.6833333333333333	0.768888888888889
grp-15	T2	6	180.0	7	2	4	5.680813428089393	0	1.7142857142857142	0.8181818181818182	2.450444444444445	0.8569012793018435	0	1	0	1	0	3	1	0.14545454545454545	4.254545454545455	0	1.6714285714285715	2	0	0.6666666666666666	0.10909090909090909	0.4166666666666667	0	5.690184605506591	0.8181818181818182	0.04587301587301587	45	0.948	0.0	0.736	0.264	1	0.5	55	0.7045454545454546	0.8347107438016528
grp-15	T2	7	210.0	10	3	6	6.227831381088498	0	1.5	0.925	2.2618918918918918	0.8129836201861729	3	1	0	4	0	10	1	0.1	4.2125	0	2.1030927835051547	4	3	0.8	0.125	0.3333333333333333	1	6.259761193221231	0.7	0.043124669211625735	56	0.903	0.053	0.744	0.203	3	0.75	80	0.50625	0.4653125
grp-15	T2	8	240.0	4	2	2	6.234120167580205	1	2.75	0.9240506329113924	2.4280821917808217	0.9129999587904485	3	0	2	3	0	5	2	0.1518987341772152	4.1645569620253164	0	3.215909090909091	2	0	0.6666666666666666	0.05063291139240506	0.6363636363636364	0	6.266786540694905	0.7721518987341772	0.03560149296583405	61	0.7886	0.022	0.828	0.15	3	0.6	79	0.5474683544303798	0.5180259573786252
grp-15	T2	9	270.0	4	2	0	6.079538949531787	0	3.25	0.9285714285714286	2.352461538461539	0.8858755439055426	5	1	0	0	0	6	4	0.18571428571428572	4.271428571428571	0	2.948717948717949	0	0	0.0	0.0	0.6923076923076923	0	6.087462841250345	0.7857142857142857	0.06481481481481481	55	-0.1779	0.038	0.933	0.029	1	0.2	70	0.5642857142857143	0.5330612244897959
grp-15	T2	10	300.0	5	2	4	6.447408651885219	1	2.8	0.9340659340659341	2.327176470588235	0.8678677206941374	8	1	0	1	1	4	1	0.15384615384615385	4.56043956043956	2	2.923076923076923	3	1	0.16666666666666666	0.07692307692307693	0.6428571428571429	0	6.47573343096641	0.7472527472527473	0.05681818181818182	68	0.6705	0.089	0.77	0.141	2	0.6666666666666666	91	0.5247252747252747	0.5048907136819225
grp-15	T2	11	330.0	3	3	2	5.754532719265502	0	2.0	0.9152542372881356	2.4661111111111116	0.933217089321916	3	2	1	2	1	4	4	0.0847457627118644	3.711864406779661	0	3.4696969696969697	1	0	0.5	0.05084745762711865	0.5	0	5.797802294866491	0.7627118644067796	0.04583333333333334	45	0.8523	0.03	0.801	0.168	3	0.42857142857142855	59	0.5550847457627118	0.568514794599253
grp-15	T2	12	360.0	4	1	5	6.534149691709698	0	4.0	0.8909090909090909	2.4112244897959183	0.94800248138197	6	1	1	3	0	5	3	0.15454545454545454	4.118181818181818	0	3.1746031746031744	2	0	0.6666666666666666	0.06363636363636363	0.75	0	6.736368983644939	0.6454545454545455	0.1283189033189033	71	0.7579	0.014	0.908	0.079	7	0.7	110	0.75	1.0
grp-15	T2	13	390.0	3	3	2	6.066089190457767	0	2.6	0.9558823529411765	2.488769230769231	0.8861316236529819	0	1	0	2	1	1	3	0.11764705882352941	4.073529411764706	0	2.5316455696202533	0	2	0.0	0.029411764705882353	0.6153846153846154	0	6.044394119358462	0.7352941176470589	0.08844256518675123	50	0.3646	0.039	0.887	0.074	4	0.5714285714285714	68	0.38235294117647056	0.3719723183391003
grp-15	T2	14	420.0	5	1	1	6.2531478367846995	2	2.4	0.825	2.205	0.8229754773768393	2	3	1	1	0	3	3	0.175	4.225	0	2.838709677419355	1	0	0.5	0.025	0.5833333333333334	0	6.285402218862257	0.75	0.04433497536945813	60	-0.1154	0.044	0.918	0.038	1	0.25	80	0.75	1.0
grp-15	T2	15	450.0	5	2	4	6.763998981565223	1	2.0	0.9159663865546218	2.3177981651376145	0.8553065417519066	5	0	3	7	0	13	1	0.08403361344537816	4.117647058823529	0	2.9596774193548385	8	1	0.8888888888888888	0.10084033613445378	0.5	1	6.853270702489366	0.5882352941176471	0.17261904761904762	70	0.979	0.066	0.685	0.248	2	0.6666666666666666	119	0.7037815126050421	0.8322152390367912
grp-15	T2	16	480.0	4	2	2	4.969815782426808	0	1.5	0.9142857142857143	2.293125	0.8231207289183039	0	1	2	0	0	2	1	0.08571428571428572	3.5428571428571427	0	1.8604651162790697	1	0	0.5	0.08571428571428572	0.3333333333333333	1	4.9837880587523955	0.8571428571428571	0.0196078431372549	30	0.7684	0.0	0.807	0.193	1	0.5	35	0.5785714285714286	0.5493877551020409
grp-15	T2	17	510.0	10	4	6	6.259761193221231	1	1.5555555555555556	0.8860759493670886	2.646857142857143	0.9538217007044314	3	1	0	1	3	3	3	0.11392405063291139	4.0886075949367084	0	1.7708333333333333	0	1	0.0	0.0759493670886076	0.35714285714285715	2	6.266786540694905	0.7215189873417721	0.02403846153846154	57	0.8868	0.023	0.787	0.19	3	0.5	79	0.2879746835443038	0.3472199967953853
grp-15	T2	18	540.0	3	3	3	6.333161760715647	0	3.0	0.9036144578313253	2.5842666666666667	0.9788607981844111	4	2	0	1	0	3	6	0.08433734939759036	3.7349397590361444	0	2.842696629213483	3	0	0.75	0.07228915662650602	0.6666666666666666	0	6.339850002884614	0.7349397590361446	0.008928571428571428	61	0.8686	0.024	0.818	0.158	0	0.0	83	0.6897590361445783	0.8223254463637684
grp-15	T2	19	570.0	8	3	6	6.756593516755083	2	2.5	0.9318181818181818	2.431869918699187	0.9255983339234044	8	0	1	6	2	5	13	0.07575757575757576	3.606060606060606	0	2.4213836477987423	4	1	0.8	0.07575757575757576	0.6	0	6.976213966874609	0.5378787878787878	0.06697181796695285	71	0.9498	0.031	0.812	0.157	0	0.0	132	0.625	0.633953168044077
grp-15	T2	20	600.0	6	3	2	6.826138774533633	0	2.5714285714285716	0.9236641221374046	2.4652892561983473	1.0174267284359155	5	1	2	5	3	11	2	0.15267175572519084	4.137404580152672	0	2.3066666666666666	6	0	0.8571428571428571	0.061068702290076333	0.6111111111111112	0	6.9647156275162585	0.5954198473282443	0.11330504703788455	78	0.9664	0.0	0.844	0.156	1	0.3333333333333333	131	0.25763358778625955	0.33348872443330807
grp-15	T2	21	630.0	2	2	1	5.4599625007211605	1	4.0	0.8775510204081632	2.4127906976744193	0.9586311111972776	0	0	0	1	0	5	3	0.061224489795918366	3.9183673469387754	0	5.303571428571429	2	0	0.6666666666666666	0.061224489795918366	0.75	0	5.469482468698917	0.7959183673469388	0.0	39	0.886	0.0	0.78	0.22	1	0.25	49	0.7397959183673469	0.9600166597251145
grp-15	T2	22	660.0	7	4	5	6.221611723969907	0	2.142857142857143	0.8831168831168831	2.4655882352941174	0.9076802727329986	0	2	0	0	0	6	3	0.09090909090909091	3.987012987012987	0	2.3777777777777778	2	1	0.6666666666666666	0.09090909090909091	0.5333333333333333	0	6.228818690495891	0.7792207792207793	0.012820512820512822	60	0.8718	0.025	0.823	0.152	1	0.25	77	0.41883116883116883	0.40192275257210314
grp-15	T2	23	690.0	9	4	4	5.04729120346679	0	1.2	0.7894736842105263	2.4713333333333334	0.8320646342415688	0	0	0	0	1	2	2	0.02631578947368421	3.4210526315789473	0	1.0588235294117647	0	2	0.0	0.10526315789473684	0.16666666666666666	0	5.114369445886754	0.7631578947368421	0.20833333333333334	29	0.89	0.0	0.689	0.311	2	0.5	38	0.3157894736842105	0.35595567867036004
grp-15	T2	24	720.0	14	4	10	6.058753523800376	0	1.2666666666666666	0.9868421052631579	2.5654666666666666	1.0074565907383912	1	2	0	0	1	3	4	0.13157894736842105	3.9342105263157894	0	1.4193548387096775	1	4	0.5	0.14473684210526316	0.21052631578947367	0	6.182426338601928	0.6578947368421053	0.1571222187618949	50	0.9447	0.0	0.766	0.234	1	0.2	76	0.32894736842105265	0.34279778393351806
grp-15	T2	25	750.0	6	4	0	4.368522527728205	1	2.0	0.7391304347826086	3.30764705882353	1.2022358064273646	0	1	0	0	0	1	1	0.043478260869565216	4.130434782608695	0	1.75	0	0	0.0	0.0	0.5	1	4.39231742277876	0.7391304347826086	0.16666666666666666	17	0.3182	0.0	0.901	0.099	0	0.0	23	0.33695652173913043	0.35727788279773154
grp-15	T3	0	0.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T3	1	30.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T3	2	60.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T3	3	90.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T3	4	120.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T3	5	150.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T3	6	180.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T3	7	210.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T3	8	240.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T3	9	270.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-15	T3	10	300.0	1	1	0	2.584962500721156	0	1.0	1.0	2.315714285714286	0.743367956241959	0	0	0	0	0	2	0	0.2857142857142857	4.714285714285714	0	0.875	0	1	0.0	0.0	0.0	1	2.321928094887362	1.0		7	0.0	0.0	1.0	0.0	1	1.0	7	0.75	1.0
grp-15	T3	11	330.0	8	4	5	6.028639311838581	0	1.75	0.8405797101449275	2.5050000000000003	1.036140467777182	3	2	0	0	2	5	3	0.11594202898550725	4.072463768115942	0	2.13953488372093	1	0	0.5	0.08695652173913043	0.42857142857142855	0	6.066089190457767	0.782608695652174	0.01020408163265306	54	0.9022	0.036	0.75	0.215	3	0.5	69	0.6195652173913043	0.6975425330812854
grp-15	T3	12	360.0	5	1	1	6.235600785105893	0	2.4	0.963855421686747	2.49975	0.9332563621535083	1	1	1	3	2	8	2	0.07228915662650602	3.6506024096385543	0	2.0412371134020617	3	0	0.75	0.04819277108433735	0.5833333333333334	0	6.315158644859922	0.7228915662650602	0.055287247474747475	60	0.9544	0.0	0.807	0.193	2	0.5	83	0.75	1.0
grp-15	T3	13	390.0	5	1	1	5.872140159802114	0	1.5	0.8873239436619719	2.237619047619047	0.9153535430878811	8	1	0	4	4	5	0	0.11267605633802817	4.211267605633803	0	2.207792207792208	5	0	0.8333333333333334	0.08450704225352113	0.3333333333333333	0	6.021567935039034	0.6338028169014085	0.0921474358974359	45	0.9623	0.0	0.744	0.256	0		71	0.75	1.0
grp-15	T3	14	420.0	4	1	1	6.771774098575833	1	3.8	0.9401709401709402	2.3978181818181823	1.062359622228814	6	1	0	4	2	7	5	0.1452991452991453	3.982905982905983	1	3.396694214876033	3	0	0.4	0.03418803418803419	0.7368421052631579	0	6.84549005094439	0.6581196581196581	0.050470809792843685	77	0.8357	0.02	0.89	0.09	1	0.16666666666666666	117	0.75	1.0
grp-15	T3	15	450.0	10	1	3	6.080235517784137	1	1.5	0.8648648648648649	2.6442187500000003	1.007446966171638	4	1	3	3	1	1	5	0.14864864864864866	4.1891891891891895	0	1.683673469387755	1	4	0.5	0.05405405405405406	0.3333333333333333	0	6.1699250014423175	0.7432432432432432	0.05467032967032967	55	0.594	0.0	0.937	0.063	2	0.2857142857142857	74	0.75	1.0
